submission_id,brew
9dJj4E,Pour over
9dJj4E,Coffee brewing machine (e.g. Mr. Coffee)
9dJj4E,Cold brew
MAdpqA,Pour over
MAdpqA,French press
AlbeOz,Pour over
AlbeOz,French press
AlbeOz,Pod/capsule machine (e.g. Keurig/Nespresso)
AlbeOz,Other
NAB1Qj,Pour over
NAB1Qj,Espresso
GrBA5O,Pour over
24xGYj,Espresso
24xGYj,Pour over
kYRBXR,Pour over
WApV6N,Pour over
dY2eXo,Coffee brewing machine (e.g. Mr. Coffee)
QABlp7,Pour over
QABlp7,Other
ylq5GX,Other
EPb7Al,Pour over
EPb7Al,Espresso
42NVEA,Espresso
42NVEA,Coffee brewing machine (e.g. Mr. Coffee)
aBrqgb,Coffee brewing machine (e.g. Mr. Coffee)
42NVYX,Espresso
oAVL1x,Pour over
oAVL1x,Espresso
oAVL1x,Coffee brewing machine (e.g. Mr. Coffee)
KMBKZV,Pour over
KMBKZV,French press
1r2oyl,Coffee extract (e.g. Cometeer)
1r2oyl,Pour over
1r2oyl,Espresso
1r2oyl,French press
42NVEr,Pour over
42NVEr,Other
g5N614,Cold brew
g5N614,Espresso
0EjRyj,Pour over
0EjRyj,Espresso
0EjRyj,Coffee brewing machine (e.g. Mr. Coffee)
6dQEzJ,Pour over
zKQ5vM,Pour over
zKQ5vM,Espresso
zKQ5vM,French press
YZzlgW,Pour over
YZzlgW,Espresso
pLPpZ1,French press
J2kvro,Pour over
J2kvro,Espresso
xdN5B5,Coffee brewing machine (e.g. Mr. Coffee)
xdN5B5,Pod/capsule machine (e.g. Keurig/Nespresso)
rlrMp2,Pour over
rlrMp2,Espresso
QABlWG,Pour over
QABlWG,Coffee extract (e.g. Cometeer)
QABlWG,Cold brew
vNx5d4,Pour over
vNx5d4,Cold brew
vNx5d4,Instant coffee
vNx5d4,Other
jB9AzQ,Pour over
jB9AzQ,Instant coffee
jB9AzQ,Cold brew
jB9AzQ,Espresso
MAdp2M,Pour over
MAdp2M,Other
7d9rYZ,Pour over
7d9rYZ,Other
g5N6XO,Pour over
PABJr1,French press
PABJr1,Instant coffee
PABJr1,Pod/capsule machine (e.g. Keurig/Nespresso)
PABJr1,Coffee brewing machine (e.g. Mr. Coffee)
RzByg4,Other
MAdpGl,Cold brew
MAdpGl,Pour over
g5N6rD,Pour over
g5N6rD,Cold brew
RzByaj,Pour over
RzByaj,French press
RzByaj,Espresso
PABJLV,Pour over
PABJLV,French press
PABJLV,Espresso
GrBA4k,French press
zKQ5o0,Pour over
dY2eyA,Pod/capsule machine (e.g. Keurig/Nespresso)
GrBAOp,Pour over
GrBAOp,Espresso
GrBAOp,Coffee extract (e.g. Cometeer)
qbE1QY,Pour over
EPb77N,French press
YZzlbB,Coffee extract (e.g. Cometeer)
YZzlbB,Pour over
Albeek,Pour over
WApV7a,Coffee brewing machine (e.g. Mr. Coffee)
kYRBPM,Espresso
GrBAAo,Pour over
VZ1Oag,Pour over
VZ1Oag,Espresso
5dqPa6,Coffee brewing machine (e.g. Mr. Coffee)
5dqPa6,Pour over
J2kvj4,Pour over
XeBPAj,Pod/capsule machine (e.g. Keurig/Nespresso)
24xGdL,Pour over
24xGdL,Espresso
24xGdL,Coffee extract (e.g. Cometeer)
qbE117,Pour over
qbE117,French press
qbE117,Cold brew
42NVVk,Pour over
42NVVk,Espresso
42NVVk,Coffee brewing machine (e.g. Mr. Coffee)
5dqPYo,Other
J2kv4d,Other
EPb7VX,Other
EPb7VX,French press
LdMLxj,Pour over
1r2o0Q,Espresso
1r2o0Q,Cold brew
bl4QJo,Espresso
42NV6b,Coffee brewing machine (e.g. Mr. Coffee)
aBrqJv,Coffee brewing machine (e.g. Mr. Coffee)
aBrqJv,Other
OABMM7,Pour over
42NVMb,Espresso
42NVMb,French press
WApVaj,Pour over
WApVaj,French press
RzByQ9,Pour over
RzByQ9,French press
RzByQ9,Espresso
OABMM8,Pour over
42NVlk,Pour over
42NVlk,Other
XeBP6j,Espresso
XeBP6j,Pour over
eBxWWO,Espresso
PABJqb,Coffee brewing machine (e.g. Mr. Coffee)
PABJqb,Pour over
6dQEBB,Pour over
6dQEBB,French press
6dQEBB,Other
6dQEBB,Cold brew
GrBAEp,Pour over
GrBAEp,Espresso
xdN5qo,Pod/capsule machine (e.g. Keurig/Nespresso)
xdN5qo,Pour over
KMBKj7,Espresso
5dqP06,Espresso
5dqP06,Pour over
5dqP06,Cold brew
zKQ58a,Espresso
EPb7RN,Pour over
EPb7RN,French press
EPb7RN,Espresso
DVv685,French press
DVv685,Pour over
RzByed,Pour over
RzByed,Other
oAVLjV,Espresso
dY2ery,Pour over
pLPp2b,Espresso
QABlN8,Espresso
GrBAZj,Espresso
GrBAZj,Other
GrBAZj,Pour over
YZzl75,Pour over
YZzl75,French press
AlbeR0,Pour over
AlbeR0,Espresso
dY2eoo,Other
YZzlAd,Pour over
YZzlAd,French press
YZzlAd,Coffee extract (e.g. Cometeer)
YZzlAd,Other
NAB1NB,Pour over
NAB1NB,Coffee extract (e.g. Cometeer)
LdMLr1,Pour over
LdMLr1,French press
LdMLr1,Espresso
LdMLr1,Coffee brewing machine (e.g. Mr. Coffee)
LdMLr1,Cold brew
zKQ5k1,Other
42NVbO,Pour over
oAVLJ1,Pour over
oAVLJ1,Cold brew
jB9AN6,Pour over
qbE1l7,Pour over
qbE1l7,Espresso
42NV0X,Pour over
42NV0X,French press
7d9rrA,Espresso
5dqPNM,Pour over
5dqPNM,Instant coffee
ZdRrbz,Pour over
ZdRrbz,Espresso
ZdRrbz,Other
vNx5RA,Instant coffee
vNx5RA,Pour over
vNx5RA,Espresso
0EjRqN,Pour over
0EjRqN,French press
0EjRqN,Espresso
vNx59Q,Espresso
dY2eJq,Pour over
dY2eJq,Espresso
dY2eJq,Cold brew
g5N6od,Pod/capsule machine (e.g. Keurig/Nespresso)
g5N6od,Pour over
PABJxb,French press
6dQEEB,Pour over
6dQEEB,French press
6dQEEB,Other
6dQE6P,Coffee brewing machine (e.g. Mr. Coffee)
6dQE6P,Other
pLPpYq,Pour over
pLPpYq,Other
RzByyJ,Pour over
RzByyJ,French press
XeBP7g,Coffee brewing machine (e.g. Mr. Coffee)
rlrM8l,Pour over
rlrM8l,French press
rlrM8l,Coffee brewing machine (e.g. Mr. Coffee)
RzByqd,Pour over
RzByqd,French press
RzByqd,Other
9dJjKY,Espresso
VZ1O7J,Coffee extract (e.g. Cometeer)
VZ1O7J,Espresso
VZ1O7J,Pour over
VZ1O7J,Other
vNx5kd,Coffee brewing machine (e.g. Mr. Coffee)
vNx5kd,Pod/capsule machine (e.g. Keurig/Nespresso)
8dp4DO,Other
7d9rkA,Cold brew
7d9rkA,Espresso
7d9rkA,Pour over
GrBAAp,Pour over
GrBAAp,Espresso
GrBAAp,Cold brew
rlrMQN,Pour over
GrBAW2,Espresso
GrBAW2,Pour over
6dQEqe,Pour over
RzBypp,Espresso
RzBypp,Pour over
RzBypp,Other
eBxWg0,Pod/capsule machine (e.g. Keurig/Nespresso)
eBxWg0,Espresso
eBxWg0,French press
eBxWg0,Cold brew
YZzl6d,Coffee brewing machine (e.g. Mr. Coffee)
YZzl6d,Espresso
YZzl6d,Cold brew
lNlkp5,Pour over
lNlkp5,Espresso
ZdRrBy,Pour over
ZdRrBy,Espresso
YZzl2q,French press
YZzl2q,Espresso
rlrM75,Pour over
rlrM75,French press
rlrM75,Other
zKQ5Ba,Coffee brewing machine (e.g. Mr. Coffee)
0EjRX0,Pour over
0EjRX0,French press
VZ1OgE,Pour over
VZ1OgE,Espresso
9dJjjY,Pour over
9dJjjY,Espresso
J2kvE4,Pour over
J2kvE4,French press
J2kvE4,Cold brew
J2kvE4,Other
rlrM4M,Coffee brewing machine (e.g. Mr. Coffee)
rlrM4M,Pour over
1r2oLM,Espresso
1r2oLM,Other
8dp4Bx,Pour over
jB9A4a,Other
42NVVO,Pour over
42NVVO,French press
42NVVO,Cold brew
42NVVO,Espresso
bl4QRg,Pour over
bl4QRg,French press
pLPpqq,Pour over
AlbeXk,Espresso
42NV6O,Espresso
42NV6O,French press
42NV6O,Other
GrBAM2,Pour over
GrBAM2,Espresso
GrBAM2,Coffee brewing machine (e.g. Mr. Coffee)
GrBAM2,Cold brew
42NVeB,Pour over
42NVeB,Espresso
42NVeB,Cold brew
QABllp,Pour over
QABllp,Cold brew
QABllp,French press
RzByNJ,Pour over
oAVLP1,Pour over
oAVLP1,Espresso
kYRBj1,Pour over
EPb79q,Other
aBrqMq,Pour over
GrBAVZ,Pour over
GrBAVZ,Espresso
GrBAVZ,Coffee extract (e.g. Cometeer)
GrBAVZ,Other
5dqP7d,Other
kYRBL6,Pour over
DVv6oR,Other
GrBAGj,Pour over
GrBAGj,Cold brew
GrBAGj,Other
24xG9L,Other
lNlkGW,Espresso
vNx58v,Coffee brewing machine (e.g. Mr. Coffee)
OABMRK,Pour over
OABMRK,Pod/capsule machine (e.g. Keurig/Nespresso)
eBxWVq,Pour over
eBxWVq,Coffee extract (e.g. Cometeer)
eBxWVq,Bean-to-cup machine
eBxWVq,Coffee brewing machine (e.g. Mr. Coffee)
g5N621,Pour over
5dqPJM,Espresso
5dqPJM,Cold brew
7d9ryL,Pour over
7d9ryL,Espresso
7d9ryL,Pod/capsule machine (e.g. Keurig/Nespresso)
aBrq7E,Pour over
XeBPa4,Coffee brewing machine (e.g. Mr. Coffee)
XeBPa4,Other
kYRBqJ,Espresso
kYRBqJ,Cold brew
24xGGL,Pour over
aBrqqq,French press
aBrqqq,Pour over
aBrqqq,Espresso
aBrqqq,Instant coffee
aBrqqq,Other
VZ1O6v,Pour over
VZ1O6v,Other
jB9AjR,Pour over
jB9AjR,Espresso
AlbeM0,Pour over
AlbeM0,French press
AlbeM0,Cold brew
NAB1ZQ,Coffee brewing machine (e.g. Mr. Coffee)
NAB1ZQ,Pour over
NAB1ZQ,Espresso
xdN5GG,Pour over
lNlkx5,French press
lNlkx5,Espresso
lNlkx5,Coffee brewing machine (e.g. Mr. Coffee)
ZdRrqa,French press
ZdRrqa,Coffee brewing machine (e.g. Mr. Coffee)
OABM28,Coffee brewing machine (e.g. Mr. Coffee)
OABM28,Cold brew
OABM28,Instant coffee
xdN5by,Pour over
xdN5by,Pod/capsule machine (e.g. Keurig/Nespresso)
ylq5Lp,Pod/capsule machine (e.g. Keurig/Nespresso)
ylq5Lp,French press
0EjR96,Other
dY2eMA,Coffee brewing machine (e.g. Mr. Coffee)
jB9A4x,Espresso
jB9A4x,Other
jB9A4x,French press
jB9A4x,Cold brew
42NV5B,Pod/capsule machine (e.g. Keurig/Nespresso)
42NV5B,Bean-to-cup machine
42NV5B,Other
oAVLZP,Pour over
oAVLZP,Espresso
oAVLZP,Coffee extract (e.g. Cometeer)
oAVLZP,Coffee brewing machine (e.g. Mr. Coffee)
EPb77X,Espresso
EPb77X,Other
pLPpQV,Pour over
pLPpQV,Instant coffee
pLPpQV,Cold brew
OABMq7,Espresso
PABJJ5,Pour over
1r2oQQ,Pour over
1r2oQQ,Espresso
1r2oQQ,Coffee brewing machine (e.g. Mr. Coffee)
1r2oQQ,Coffee extract (e.g. Cometeer)
6dQEoO,Espresso
6dQEoO,Pour over
24xG6V,Other
24xG6V,Pod/capsule machine (e.g. Keurig/Nespresso)
lNlkkB,Espresso
oAVL8e,Pour over
oAVL8e,French press
oAVL8e,Cold brew
oAVL8e,Coffee extract (e.g. Cometeer)
oAVL8e,Instant coffee
oAVL8e,Other
rlrMz5,Pour over
rlrMz5,Coffee extract (e.g. Cometeer)
rlrMz5,Cold brew
rlrMz5,Other
42NV0k,Pour over
42NV0k,Espresso
MAdpZp,Pod/capsule machine (e.g. Keurig/Nespresso)
MAdpZp,Pour over
MAdpZp,Espresso
MAdpZp,Cold brew
MAdpZp,Other
eBxW4E,Coffee brewing machine (e.g. Mr. Coffee)
eBxW4E,Cold brew
eBxW4E,French press
rlrM4v,Pour over
OABMx7,Pour over
OABMx7,French press
OABMx7,Pod/capsule machine (e.g. Keurig/Nespresso)
OABMx7,Other
OABMZR,Coffee brewing machine (e.g. Mr. Coffee)
OABMZR,Pour over
OABMZR,Pod/capsule machine (e.g. Keurig/Nespresso)
GrBAPo,Pour over
GrBAPo,French press
GrBAPo,Espresso
GrBAPo,Instant coffee
GrBAPo,Cold brew
PABJxQ,Pour over
jB9AKR,French press
jB9AKR,Coffee brewing machine (e.g. Mr. Coffee)
QABl98,Pour over
xdN55y,Pour over
xdN55y,Espresso
lNlk8B,Pour over
PABJQ5,Pour over
dY2eOz,Pod/capsule machine (e.g. Keurig/Nespresso)
LdML8G,Coffee brewing machine (e.g. Mr. Coffee)
ylq5O0,Pod/capsule machine (e.g. Keurig/Nespresso)
9dJjAp,Espresso
9dJjAp,French press
9dJjAp,Other
NAB1GW,Pour over
NAB1GW,Instant coffee
GrBAGo,Pour over
7d9rG9,Pour over
24xGWV,Pour over
24xGWV,Other
5dqPRP,French press
5dqPRP,Coffee brewing machine (e.g. Mr. Coffee)
5dqPRP,Pod/capsule machine (e.g. Keurig/Nespresso)
5dqPRP,Cold brew
KMBK9M,Pour over
KMBK9M,Cold brew
kYRB26,Pour over
kYRB26,Espresso
ZdRrry,Coffee brewing machine (e.g. Mr. Coffee)
ZdRrry,Espresso
ZdRrry,Cold brew
g5N6ld,Other
DVv6Qj,Pour over
aBrqW9,Pour over
aBrqW9,Coffee brewing machine (e.g. Mr. Coffee)
aBrqW9,Instant coffee
MAdpxX,Pour over
MAdpxX,Espresso
rlrM9l,Pour over
rlrM9l,Espresso
7d9r0P,Pour over
7d9r0P,Espresso
BGbWRN,Other
BGbWRN,Espresso
BGbWNA,Cold brew
xdN5Wo,Pour over
xdN5Wo,French press
xdN5Wo,Espresso
9dJjb1,Pour over
9dJjb1,Espresso
9dJjb1,Instant coffee
bl4Q1g,Other
9dJjeG,Espresso
J2kvPd,Other
EPb7oX,Pour over
RzByAl,Pour over
RzByAl,Espresso
RzByAl,French press
PABJKd,Pour over
42NVZb,Pour over
42NVZb,French press
42NVZb,Espresso
42NVZb,Other
QABlZg,Coffee brewing machine (e.g. Mr. Coffee)
kYRBBM,Pour over
vNx55Q,Pour over
vNx55Q,French press
vNx55Q,Espresso
YZzll5,Pour over
YZzll5,French press
YZzll5,Cold brew
YZzll5,Other
QABlQp,Pour over
QABlQp,Espresso
jB9ARE,Pour over
jB9ARE,Espresso
jB9ARE,Other
jB9ARE,Coffee extract (e.g. Cometeer)
EPb7Ro,Pour over
EPb7Ro,Espresso
EPb7Ro,French press
EPb7Ro,Cold brew
9dJjz4,Other
qbElL5,Pour over
pLPpjE,French press
jB9AO6,Pod/capsule machine (e.g. Keurig/Nespresso)
BGbWMA,Pour over
BGbWMA,Espresso
dY2yqN,Pour over
ylqaNd,Pour over
ylqaNd,Espresso
zKQ5P8,Pour over
24xGqb,Coffee brewing machine (e.g. Mr. Coffee)
24xGqb,Espresso
MAdpog,French press
MAdpog,Espresso
MAdpog,Coffee brewing machine (e.g. Mr. Coffee)
NAB1Kb,Pour over
NAB1Kb,French press
NAB1Kb,Coffee brewing machine (e.g. Mr. Coffee)
NAB1Kb,Cold brew
PABqjP,Coffee brewing machine (e.g. Mr. Coffee)
PABqjP,Espresso
rlrMx5,Espresso
oAVj6M,Pour over
oAVj6M,French press
rlrZ5X,Espresso
rlrZ5X,Pour over
rlrZ5X,Other
OABN4a,French press
OABN4a,Espresso
aBrMNW,Pour over
ZdRrpv,Pour over
ZdRrpv,French press
ZdRrpv,Espresso
VZ16zj,Espresso
VZ16zj,Pour over
0EjWQP,Pour over
0EjWQP,Cold brew
0EjWQP,Coffee brewing machine (e.g. Mr. Coffee)
24x6Eg,Coffee brewing machine (e.g. Mr. Coffee)
24x6Eg,Bean-to-cup machine
zKQ6jg,Pour over
24x6XM,Bean-to-cup machine
24x6XM,Pour over
24x6XM,Espresso
5dqAXv,Pour over
5dqAXv,Espresso
bl4Jq7,Pour over
bl4Jq7,Espresso
bl4Jq7,Cold brew
OABMpA,Coffee brewing machine (e.g. Mr. Coffee)
OABMpA,French press
qbElGO,Pour over
qbElGO,Espresso
WAp79L,Espresso
PABq11,Other
eBxWdo,Espresso
eBxWdo,Other
QABlgk,Pod/capsule machine (e.g. Keurig/Nespresso)
NABZrp,Pour over
8dp4vo,Coffee brewing machine (e.g. Mr. Coffee)
8dp4vo,Other
oAVL4M,Pour over
8dplLl,Coffee brewing machine (e.g. Mr. Coffee)
MAdxD8,Pour over
VZ16pN,Pour over
VZ16pN,French press
VZ16pN,Espresso
jB9VDY,Coffee brewing machine (e.g. Mr. Coffee)
bl4J97,Espresso
6dQEb5,Other
0EjWrQ,Pour over
0EjWrQ,French press
0EjWrQ,Espresso
0EjWrQ,Cold brew
ZdRBOV,Coffee brewing machine (e.g. Mr. Coffee)
ZdRBOV,Pour over
MAdxeE,Other
VZ16p6,Pour over
lNlEBX,Espresso
lNlEBX,Pour over
dY2eLN,Pod/capsule machine (e.g. Keurig/Nespresso)
rlrZOo,Espresso
Albe1W,Pour over
Albe1W,Other
1r2o1L,Pour over
1r2o1L,Espresso
VZ16G6,Espresso
VZ16G6,Pour over
zKQ6YM,Espresso
zKQ6YM,French press
BGbRde,Coffee brewing machine (e.g. Mr. Coffee)
BGbRde,Other
rlrMNL,Coffee brewing machine (e.g. Mr. Coffee)
rlrMNL,Pour over
LdMLA2,Pour over
LdMLA2,Espresso
42NbKA,Pour over
lNlEbV,Pour over
pLP2rP,French press
DVv6rp,Espresso
DVv6rp,Pour over
DVv6rp,French press
DVv6rp,Coffee brewing machine (e.g. Mr. Coffee)
DVv6rp,Cold brew
lNlko6,Other
eBxW1o,Pour over
eBxW1o,Espresso
eBxW1o,Other
VZ16El,Pour over
VZ16El,Espresso
BGbWPY,Espresso
BGbWPY,Cold brew
BGbWPY,Pour over
AlbX7o,Pod/capsule machine (e.g. Keurig/Nespresso)
AlbX7o,French press
oAVLrM,Pour over
1r2aW4,Espresso
1r2aW4,Pour over
1r2aW4,Cold brew
RzB9Kv,Pour over
RzB9Kv,French press
RzB9Kv,Other
5dqAzE,Pour over
1r2oqO,Pour over
1r2oqO,French press
1r2oqO,Other
42NbKr,Coffee brewing machine (e.g. Mr. Coffee)
42NbKr,French press
24x6PD,French press
24x6PD,Coffee extract (e.g. Cometeer)
24x6PD,Espresso
24x6PD,Pour over
OABNlM,Other
8dp47Y,Pour over
RzB9WQ,Pour over
jB9VZ1,Other
oAVj2b,Pour over
oAVj2b,Espresso
oAVj2b,French press
oAVj2b,Coffee extract (e.g. Cometeer)
jB9VlQ,Pour over
jB9VlQ,Other
GrBA2z,Pour over
9dJKQ5,French press
9dJKQ5,Cold brew
aBrMdX,Coffee brewing machine (e.g. Mr. Coffee)
EPbOWB,Espresso
EPbOWB,Pour over
OABNQk,Pour over
OABNQk,Coffee extract (e.g. Cometeer)
dY2yEV,Espresso
vNx9Yl,Pour over
vNx9Yl,Espresso
dY2yWD,Espresso
bl4J50,Pour over
bl4J50,Espresso
WAp7OL,Pour over
WAp7OL,French press
zKQ6yk,Pour over
zKQ6yk,French press
zKQ6yk,Instant coffee
zKQ6yk,Cold brew
DVvGKE,Espresso
MAdxRk,Cold brew
YZzlN6,Cold brew
zKQ6Ng,Espresso
pLP2ey,Coffee brewing machine (e.g. Mr. Coffee)
pLP2ey,Espresso
KMBjeD,Pour over
KMBjeD,Espresso
KMBjeD,Cold brew
KMBjeD,French press
5dqAKb,Pour over
5dqAKb,Pod/capsule machine (e.g. Keurig/Nespresso)
vNx9eg,Pour over
vNx9eg,Other
vNx9eg,French press
vNx9eg,Cold brew
aBrM4Z,Pour over
EPb74L,Pour over
EPb74L,Pod/capsule machine (e.g. Keurig/Nespresso)
EPb74L,Coffee extract (e.g. Cometeer)
kYRPbd,Other
PABq91,Pour over
PABq91,French press
PABq91,Espresso
RzB9oK,Pour over
jB9Vb1,Pod/capsule machine (e.g. Keurig/Nespresso)
qbE12k,Other
J2k4dX,Pour over
J2k4dX,Espresso
J2k4dX,Pod/capsule machine (e.g. Keurig/Nespresso)
zKQ6DM,Coffee brewing machine (e.g. Mr. Coffee)
7d9kl6,Other
8dplQz,Coffee brewing machine (e.g. Mr. Coffee)
6dQB8o,French press
6dQB8o,Coffee brewing machine (e.g. Mr. Coffee)
6dQB8o,Cold brew
MAdxEk,Pour over
MAdxEk,French press
MAdxEk,Other
9dJK9E,Pour over
XeBb0L,Other
AlbX2y,Pour over
AlbX2y,French press
AlbX2y,Espresso
QABQ5G,Pour over
QABQ5G,Espresso
GrBPdk,Coffee brewing machine (e.g. Mr. Coffee)
kYRPEo,Pour over
kYRPEo,Espresso
VZ165y,Pour over
7d9kWR,Pour over
7d9kWR,Espresso
xdNWMd,Espresso
xdNWMd,Pour over
DVvGkl,Pour over
DVvGkl,Espresso
7d9kx0,Espresso
XeBboP,Pour over
oAVj9N,Pour over
oAVj9N,French press
lNlEeo,Coffee brewing machine (e.g. Mr. Coffee)
LdM2zJ,Pour over
YZzARv,Bean-to-cup machine
YZzARv,French press
rlrZDX,Espresso
g5NoGD,Coffee brewing machine (e.g. Mr. Coffee)
g5NoGD,Pour over
vNx9Dg,Other
dY2yar,Pour over
dY2yar,French press
PABqj0,Espresso
PABqj0,Cold brew
42Nb7r,Pour over
VZ16zM,Pour over
VZ16zM,French press
VZ16zM,Coffee extract (e.g. Cometeer)
g5N6RK,Other
EPbO52,Pour over
EPbO52,French press
EPbO52,Espresso
EPbO52,Coffee brewing machine (e.g. Mr. Coffee)
EPbO52,Cold brew
g5NoqP,Pour over
KMBj1X,Espresso
KMBj1X,Cold brew
jB9VQJ,Pour over
6dQBLN,Espresso
6dQBLN,Pod/capsule machine (e.g. Keurig/Nespresso)
xdNWav,Pour over
xdNWav,Coffee brewing machine (e.g. Mr. Coffee)
ylqaYX,French press
KMBjVX,Pour over
KMBjVX,French press
KMBjVX,Coffee brewing machine (e.g. Mr. Coffee)
KMBjVX,Cold brew
8dplKP,Other
oAVjb5,French press
rlrZao,Pod/capsule machine (e.g. Keurig/Nespresso)
EPbOQr,Pour over
EPbOQr,Coffee brewing machine (e.g. Mr. Coffee)
EPbOQr,Other
OABN1k,Pour over
OABN1k,Instant coffee
WAp75v,Espresso
QABQVX,Espresso
QABQVX,Pour over
OABMOp,Pour over
OABMOp,Coffee brewing machine (e.g. Mr. Coffee)
VZ1ORl,Instant coffee
oAVj65,Pour over
oAVj65,Cold brew
YZzlE0,French press
rlrZA2,Pour over
rlrZA2,French press
ylqa28,Pour over
ylqa28,Coffee brewing machine (e.g. Mr. Coffee)
OABNQM,Pour over
OABNQM,Instant coffee
6dQBjA,French press
BGbRxR,Coffee brewing machine (e.g. Mr. Coffee)
xdNWDd,Pour over
eBxXZJ,Pour over
eBxXZJ,French press
eBxXZJ,Espresso
eBxXZJ,Bean-to-cup machine
BGbR7R,Cold brew
EPbOxB,Pour over
EPbOxB,Coffee brewing machine (e.g. Mr. Coffee)
qbElA9,Espresso
0EjW6B,French press
0EjW6B,Pod/capsule machine (e.g. Keurig/Nespresso)
0EjW6B,Coffee brewing machine (e.g. Mr. Coffee)
xdNWx9,Espresso
xdNWx9,Pour over
xdNWx9,French press
PABJad,Pour over
BGbRpe,Pour over
BGbRpe,Cold brew
BGbRpe,French press
WAp7Ee,Coffee brewing machine (e.g. Mr. Coffee)
DVvGdN,Pour over
DVvGdN,French press
EPbOqA,Coffee brewing machine (e.g. Mr. Coffee)
EPbOqA,Cold brew
42NbXo,Coffee extract (e.g. Cometeer)
42NbXo,Pour over
42NbXo,French press
42NbXo,Cold brew
qbElDO,Coffee brewing machine (e.g. Mr. Coffee)
qbElDO,Other
qbElDO,Cold brew
kYRBDj,Espresso
lNlkJp,Coffee brewing machine (e.g. Mr. Coffee)
24x68b,Coffee brewing machine (e.g. Mr. Coffee)
VZ16j6,Other
1r2aA4,Coffee extract (e.g. Cometeer)
xdNWa5,Pour over
xdNWa5,Espresso
xdNWa5,Coffee extract (e.g. Cometeer)
xdNWa5,Cold brew
8dplNk,Coffee brewing machine (e.g. Mr. Coffee)
8dplNk,Pod/capsule machine (e.g. Keurig/Nespresso)
8dplNk,Cold brew
BGbRXK,Pour over
BGbRXK,French press
BGbRXK,Espresso
J2k4AK,Other
NABZWj,Pour over
NABZWj,Other
42NbB5,Pour over
42NbB5,Espresso
aBrM5Z,Coffee extract (e.g. Cometeer)
0EjRN0,Cold brew
0EjRN0,Espresso
0EjRN0,Pour over
0EjRN0,French press
oAVjDN,Pod/capsule machine (e.g. Keurig/Nespresso)
oAVjDN,Pour over
pLP2dP,Coffee brewing machine (e.g. Mr. Coffee)
VZ16Qj,Pod/capsule machine (e.g. Keurig/Nespresso)
PABJa0,Espresso
PABJa0,Pour over
g5N6yK,Pour over
g5N6yK,Espresso
g5N6yK,Coffee brewing machine (e.g. Mr. Coffee)
NABZl0,Pour over
AlbXve,Pour over
AlbXve,Espresso
GrBP6O,Pour over
NABZoO,Espresso
NABZoO,French press
NABZoO,Cold brew
KMBj5g,Coffee brewing machine (e.g. Mr. Coffee)
lNlErN,French press
lNlErN,Coffee brewing machine (e.g. Mr. Coffee)
lNlErN,Espresso
42NbxA,Coffee brewing machine (e.g. Mr. Coffee)
42NbxA,Cold brew
42NbxA,Espresso
DVvGBE,Cold brew
DVvGBE,Pour over
DVvGBE,French press
6dQBeN,Espresso
5dqPWP,Espresso
5dqPWP,Other
ZdRBEV,Espresso
ZdRBEV,Pour over
ZdRBEV,Cold brew
0EjW7A,Espresso
0EjWOB,Pod/capsule machine (e.g. Keurig/Nespresso)
0EjWOB,Pour over
0EjWOB,Instant coffee
0EjWOB,Cold brew
xdNWJd,Espresso
xdNWJd,Other
xdNWJd,French press
dY2yNV,Pour over
dY2yNV,Espresso
dY2yNV,Other
qbEla5,Espresso
YZzAaW,Pour over
YZzAaW,French press
YZzAaW,Espresso
YZzAaW,Cold brew
YZzAaW,Coffee brewing machine (e.g. Mr. Coffee)
OABNAg,Other
NABZVl,French press
0EjWj6,Pour over
24x649,Coffee brewing machine (e.g. Mr. Coffee)
dY2yYK,Pour over
0EjWLN,Espresso
DVvGNZ,Espresso
MAdx5M,Espresso
MAdx5M,Pour over
MAdx5M,Pod/capsule machine (e.g. Keurig/Nespresso)
zKQ6eR,Pour over
NABZ0l,Pour over
NABZ0l,Pod/capsule machine (e.g. Keurig/Nespresso)
NABZ0l,Other
vNx920,Pour over
vNx920,Instant coffee
vNx920,Espresso
RzB9zj,Pour over
RzB9zj,Espresso
RzB9zj,Coffee brewing machine (e.g. Mr. Coffee)
RzB9zj,French press
EPbOJX,Espresso
EPbOJX,Instant coffee
9dJK1Q,Espresso
9dJK1Q,Pour over
EPbOPr,Pour over
EPbOPr,Coffee extract (e.g. Cometeer)
ylqaq4,Pour over
ylqaq4,French press
8dplpx,Pour over
8dplpx,Other
rlrZLl,Coffee brewing machine (e.g. Mr. Coffee)
eBxX20,Coffee brewing machine (e.g. Mr. Coffee)
DVvGDq,Pour over
DVvGDq,Espresso
dY2yPo,Pour over
GrBPJo,Coffee brewing machine (e.g. Mr. Coffee)
zKQ6W1,Pour over
zKQ6W1,Coffee brewing machine (e.g. Mr. Coffee)
EPbOJN,Espresso
EPbOJN,Pod/capsule machine (e.g. Keurig/Nespresso)
eBxXL0,Pour over
eBxXL0,French press
EPbO04,Pour over
PABql5,Bean-to-cup machine
1r2aEp,Pour over
1r2avQ,Other
aBrMrq,Pour over
aBrMrq,French press
5dqAEM,Espresso
rlrZdl,Pour over
kYRP51,Other
PABqX5,Pour over
ylqaop,Other
5dqAeP,Espresso
aBrMK9,Pour over
aBrMK9,Pod/capsule machine (e.g. Keurig/Nespresso)
aBrMEv,Pour over
aBrMEv,Espresso
MAdxOM,Other
