submission_id,why_drink
OAB2Yg,I need the ritual
OAB2Yg,I need the caffeine
8dpBBl,It tastes good
8dpBBl,I need the caffeine
8dpBBl,I need the ritual
VZ1e6j,It tastes good
WApWWe,It tastes good
WApWWe,I need the caffeine
WApWWe,I need the ritual
rlr4e2,Other
6dQlqY,I need the caffeine
6dQlqY,I need the ritual
6dQlqY,It tastes good
8dpB2A,It tastes good
8dpB2A,I need the caffeine
8dpB2A,I need the ritual
NABj2p,It tastes good
NABj2p,I need the ritual
NABj2p,Other
oAVPaM,It tastes good
oAVPaM,I need the ritual
oAVPaM,I need the caffeine
DVv89p,It tastes good
DVv89p,I need the caffeine
DVv89p,I need the ritual
jB9RLJ,I need the caffeine
jB9RLJ,It tastes good
jB9RLJ,I need the ritual
jB9RLJ,It makes me go to the bathroom
rlrZXl,It tastes good
rlrZXl,I need the caffeine
XeBbpg,It tastes good
XeBbpg,I need the caffeine
XeBbpg,I need the ritual
XeBbpg,It makes me go to the bathroom
ZdR7e0,It tastes good
ZdR7e0,I need the ritual
WApWQJ,It tastes good
WApWQJ,I need the caffeine
XeBaWz,It tastes good
XeBaWz,I need the caffeine
XeBaWz,I need the ritual
xdNqzG,I need the caffeine
xdNqzG,It tastes good
xdNqzG,I need the ritual
WApWxv,I need the caffeine
WApWxv,I need the ritual
WApWxv,It makes me go to the bathroom
WApWxv,It tastes good
AlbgoD,It tastes good
AlbgoD,I need the ritual
dY2MBK,It tastes good
dY2MBK,I need the caffeine
aBrROv,NULL
jB9jDa,I need the ritual
jB9jDa,It tastes good
jB9jDa,I need the caffeine
jB9RO4,It tastes good
jB9RO4,I need the ritual
EPbRj4,It makes me go to the bathroom
8dpX1O,It tastes good
8dpX1O,I need the caffeine
8dpX1O,I need the ritual
OAB6l8,It tastes good
OAB6l8,I need the caffeine
OAB6l8,It makes me go to the bathroom
J2kPNR,It tastes good
J2kPNR,I need the caffeine
J2kPNR,I need the ritual
ylqBN4,I need the ritual
ylqBN4,It tastes good
ylqBN4,It makes me go to the bathroom
LdMrQp,It tastes good
LdMrQp,I need the ritual
42N6WX,It tastes good
42N6WX,Other
RzBAWd,It tastes good
RzBAWd,I need the caffeine
RzBAWd,I need the ritual
oAVq21,It tastes good
oAVq21,I need the ritual
BGbyPK,I need the caffeine
BGbyPK,It tastes good
OAB648,It tastes good
OAB648,I need the ritual
OAB648,I need the caffeine
KMB9Q8,It tastes good
KMB9Q8,I need the caffeine
KMB9Q8,Other
rlr4zR,It tastes good
5dq7WE,It tastes good
5dq7WE,I need the ritual
eBxV50,It tastes good
vNxlyd,It tastes good
vNxlyd,I need the ritual
LdMePG,It tastes good
LdMePG,I need the caffeine
LdMePG,I need the ritual
LdMePG,It makes me go to the bathroom
EPbRyr,It tastes good
EPbRyr,I need the caffeine
vNxZ70,It tastes good
vNxZ70,I need the caffeine
vNxZ70,I need the ritual
9dJ8D1,It tastes good
9dJ8D1,I need the ritual
9dJ8D1,I need the caffeine
WApLzP,It tastes good
WApLzP,I need the caffeine
WApLzP,I need the ritual
WApLzP,It makes me go to the bathroom
NABaJp,NULL
9dJ8Np,It tastes good
AlbEzk,I need the ritual
AlbEzk,It tastes good
AlbEzk,I need the caffeine
MAdWKM,It tastes good
MAdWKM,I need the caffeine
MAdWKM,I need the ritual
MAdWKM,Other
EPb2PL,It tastes good
EPb2PL,I need the caffeine
EPb2PL,I need the ritual
xdNAp9,I need the ritual
xdNAp9,It tastes good
xdNAp9,I need the caffeine
5dqJKo,It tastes good
rlrejl,It tastes good
rlrejl,I need the ritual
7d9yRP,It tastes good
7d9yRP,I need the ritual
rlre6L,I need the ritual
rlre6L,I need the caffeine
rlre6L,It tastes good
DVvjzj,It tastes good
DVvjzj,I need the caffeine
dY2Oqo,It tastes good
dY2Oqo,I need the caffeine
AlbE6y,It tastes good
AlbE6y,I need the ritual
AlbE6y,I need the caffeine
pLPQP1,NULL
J2kQlJ,It tastes good
J2kQlJ,I need the caffeine
J2kQlJ,I need the ritual
J2kQlJ,It makes me go to the bathroom
J2kQlJ,Other
EPb20A,It tastes good
BGbrD1,It tastes good
BGbrD1,I need the caffeine
BGbrD1,I need the ritual
BGbrD1,It makes me go to the bathroom
RzBABK,It tastes good
oAVqB5,It tastes good
oAVqB5,I need the caffeine
oAVqB5,I need the ritual
ylqB9p,It tastes good
xdNAQE,It tastes good
1r2LM4,It tastes good
1r2LM4,I need the caffeine
1r2LM4,It makes me go to the bathroom
rlredX,I need the ritual
rlredX,I need the caffeine
rlredX,It tastes good
vNxlql,It tastes good
vNxlql,I need the caffeine
XeBplg,It tastes good
XeBplg,I need the caffeine
EPb2do,It tastes good
EPb2do,I need the caffeine
24xW0D,I need the caffeine
24xW0D,I need the ritual
oAVqvP,It tastes good
J2kQMR,I need the caffeine
J2kQMR,I need the ritual
lNlxDk,It tastes good
lNlxDk,I need the caffeine
lNlxDk,I need the ritual
lNlxDk,It makes me go to the bathroom
lNlxDk,Other
ylqBx6,I need the caffeine
ylqBx6,I need the ritual
GrBZqL,It tastes good
GrBZqL,I need the caffeine
GrBZqL,I need the ritual
GrBZqL,It makes me go to the bathroom
lNlxzk,It tastes good
ZdRMve,I need the ritual
ZdRMve,I need the caffeine
ZdRMve,It tastes good
jB9jga,I need the ritual
jB9jga,I need the caffeine
jB9jga,It tastes good
aBrRzB,It tastes good
aBrRzB,I need the caffeine
aBrRzB,I need the ritual
oAVq0b,It tastes good
oAVq0b,I need the ritual
XeBpQg,It tastes good
XeBpQg,I need the caffeine
XeBpQg,I need the ritual
pLPQ48,It tastes good
pLPQ48,I need the caffeine
pLPQ48,I need the ritual
8dpXyx,NULL
oAVqaV,NULL
6dQgAY,It tastes good
6dQgAY,I need the ritual
xdNAoy,It tastes good
xdNAoy,I need the caffeine
xdNAoy,It makes me go to the bathroom
ylqBoX,It tastes good
eBxV8q,It tastes good
eBxV8q,I need the caffeine
eBxV8q,I need the ritual
oAVqa1,It tastes good
24xpyV,It tastes good
24xpyV,I need the ritual
0EjKGN,It tastes good
0EjKGN,I need the caffeine
0EjKGN,I need the ritual
1r2LyW,It tastes good
NABavG,It tastes good
NABavG,I need the caffeine
oAVq6P,It tastes good
oAVq6P,I need the caffeine
YZz1bq,It tastes good
EPb2gX,It tastes good
EPb2gX,I need the ritual
PAB78B,It tastes good
PAB78B,I need the ritual
8dpX8r,It tastes good
8dpX8r,I need the caffeine
8dpX8r,I need the ritual
WApLda,I need the caffeine
WApLda,It tastes good
0EjKy6,It tastes good
0EjKy6,I need the caffeine
0EjKy6,I need the ritual
YZz1A0,It tastes good
g5NEKJ,NULL
xdNA59,It tastes good
xdNA59,I need the ritual
xdNA59,I need the caffeine
dY2Ooz,It tastes good
dY2Ooz,I need the caffeine
NABaRj,It tastes good
NABaRj,I need the caffeine
QABbZl,It tastes good
5dqJoM,It tastes good
rlreXp,It tastes good
rlreXp,I need the caffeine
8dpXYA,I need the caffeine
KMB9AM,It tastes good
WApLLL,It tastes good
WApLLL,I need the ritual
AlbEVy,It tastes good
AlbEVy,I need the caffeine
AlbEVy,I need the ritual
AlbEVy,It makes me go to the bathroom
vNxl7g,It tastes good
vNxl7g,I need the ritual
GrBZNe,It tastes good
GrBZNe,I need the caffeine
GrBZNe,I need the ritual
YZz18v,It tastes good
YZz18v,I need the caffeine
YZz18v,I need the ritual
AlbkLk,NULL
7d9yy6,It tastes good
7d9yy6,I need the ritual
ylqB1g,It tastes good
ylqB1g,I need the caffeine
ylqB1g,It makes me go to the bathroom
PAB7M1,I need the ritual
zKQVxM,It tastes good
zKQVxM,I need the caffeine
lNlx8p,It tastes good
lNlx8p,I need the caffeine
lNlx8p,I need the ritual
5dqNjo,It tastes good
GrBMKZ,NULL
jB9j11,It tastes good
jB9j11,I need the caffeine
jB9j11,I need the ritual
jB9j11,It makes me go to the bathroom
jB9j11,Other
5dqJYM,It tastes good
5dqJYM,I need the caffeine
5dqJYM,I need the ritual
kYR2Dr,Other
zKQV7a,It tastes good
zKQV7a,I need the caffeine
8dp9Nz,It tastes good
8dp9Nz,I need the ritual
vNxlRX,It tastes good
9dJe7p,It tastes good
9dJe7p,I need the caffeine
9dJe7p,I need the ritual
VZ1Kkj,It tastes good
VZ1Kkj,I need the ritual
WAp48j,It tastes good
WAp48j,I need the ritual
MAdWMA,It tastes good
MAdWMA,I need the caffeine
xdNGXv,It tastes good
PABo6b,I need the ritual
PABo6b,I need the caffeine
PABo6b,It tastes good
OAB6OM,It tastes good
OAB6OM,I need the ritual
6dQqO5,NULL
kYR2Ld,It tastes good
kYR2Ld,I need the caffeine
kYR2Ld,I need the ritual
0Ej4MZ,It tastes good
0Ej4MZ,I need the ritual
BGbvpQ,It tastes good
8dp9L5,It tastes good
8dp9po,NULL
EPbpKr,It tastes good
EPbpKr,I need the caffeine
EPbpKr,I need the ritual
MAd0AX,It tastes good
MAd0AX,I need the ritual
DVvLzq,It tastes good
DVvLzq,I need the caffeine
XeBjEd,It tastes good
XeBjEd,I need the ritual
XeBjEd,I need the caffeine
XeBjEd,It makes me go to the bathroom
OABRPK,It tastes good
OABRPK,I need the caffeine
qbEyL9,I need the caffeine
AlbkDW,It tastes good
AlbkDW,I need the caffeine
bl4axo,I need the ritual
bl4axo,It tastes good
DVvLV5,It tastes good
DVvLV5,I need the caffeine
DVvLV5,I need the ritual
8dp9jk,It makes me go to the bathroom
24x2LA,It tastes good
24x2LA,I need the ritual
24x2LA,I need the caffeine
GrBM1j,It tastes good
GrBM1j,I need the caffeine
1r2L1g,I need the ritual
1r2L1g,It tastes good
1r2L1g,I need the caffeine
9dJelG,It tastes good
xdNG0E,It tastes good
xdNG0E,I need the caffeine
xdNG0E,I need the ritual
24x2vA,It tastes good
LdM8M2,It tastes good
LdM8M2,I need the caffeine
MAd0Ml,NULL
jB9KW6,It tastes good
jB9KW6,I need the caffeine
NABz8N,I need the caffeine
NABz8N,It tastes good
bl4aL2,It tastes good
bl4aL2,I need the ritual
J2ky8z,It tastes good
ZdRxV0,It tastes good
ZdRxV0,I need the caffeine
ZdRxV0,I need the ritual
PABo0Q,It tastes good
g5NBYM,NULL
0Ej4lB,It tastes good
0Ej4lB,I need the caffeine
QABGxl,It tastes good
QABGxl,I need the ritual
24x2DM,It tastes good
24x2DM,I need the caffeine
24x2DM,I need the ritual
MAd0qA,It tastes good
MAd0qA,I need the caffeine
MAd0qA,I need the ritual
ZdRxgB,It tastes good
ZdRxgB,I need the caffeine
ZdRxgB,I need the ritual
lNlp2B,It tastes good
lNlp2B,I need the caffeine
lNlp2B,I need the ritual
42NZeo,NULL
RzBOa9,Other
GrBMjZ,It tastes good
YZz2Ad,It tastes good
YZz2Ad,I need the caffeine
dY274o,It tastes good
dY274o,I need the ritual
PABoP1,It tastes good
PABoP1,I need the caffeine
GrBMEp,It tastes good
GrBMEp,I need the caffeine
24x2qb,NULL
NABz2Q,It tastes good
g5NB6d,It tastes good
g5NB6d,I need the ritual
g5NB6d,Other
g5NB6d,I need the caffeine
aBrWJv,I need the ritual
aBrWJv,I need the caffeine
aBrWJv,It tastes good
42NZA5,It tastes good
42NZA5,I need the caffeine
RzBOyJ,It tastes good
lNlp8B,I need the ritual
lNlp8B,It makes me go to the bathroom
EPbp2o,It tastes good
VZ1rGy,It tastes good
VZ1rGy,Other
kYRqad,It tastes good
0Ej4X0,It tastes good
0Ej4X0,I need the caffeine
0Ej4X0,I need the ritual
eBxbko,It tastes good
eBxbko,I need the caffeine
eBxbko,I need the ritual
lNlQrN,NULL
bl4P96,It tastes good
bl4P96,I need the caffeine
bl4P96,I need the ritual
MAd0WY,It tastes good
MAd0WY,I need the caffeine
MAd0WY,I need the ritual
9dJe8G,It tastes good
vNxkjX,Other
VZ1rXg,It tastes good
VZ1rXg,I need the caffeine
VZ1rXg,I need the ritual
zKQVV8,It tastes good
zKQVV8,I need the caffeine
zKQVV8,I need the ritual
QABGgl,It tastes good
EPb9ll,It tastes good
EPb9ll,I need the caffeine
24x26V,I need the caffeine
24x26V,I need the ritual
24x26V,It tastes good
AlbZBe,It tastes good
AlbZBe,I need the caffeine
ylqLXd,I need the caffeine
qbEyyd,I need the ritual
qbEyyd,It tastes good
KMBbM8,It tastes good
KMBbM8,I need the caffeine
KMBbM8,I need the ritual
9dJVXE,It tastes good
9dJVXE,I need the caffeine
zKQl7M,It tastes good
zKQl7M,It makes me go to the bathroom
zKQl7M,I need the caffeine
pLParP,It tastes good
pLParP,I need the ritual
VZ1g0g,It tastes good
GrBW9e,It tastes good
aBrWpq,I need the caffeine
aBrWpq,It tastes good
8dpOeO,NULL
5dqRxZ,It tastes good
5dqRxZ,I need the caffeine
jB9Ne1,It tastes good
jB9Ne1,I need the ritual
jB9Ne1,I need the caffeine
jB9Ne1,Other
KMBbo8,It tastes good
KMBbo8,I need the caffeine
DVvQKl,It tastes good
DVvQKl,I need the caffeine
DVvQKl,It makes me go to the bathroom
dY2rYo,It tastes good
dY2rYo,I need the caffeine
dY2rYo,It makes me go to the bathroom
24x2Jb,It tastes good
24x2Jb,I need the caffeine
24x2Jb,I need the ritual
KMBbkK,NULL
ylqL9x,I need the ritual
BGbNGQ,It tastes good
BGbNGQ,I need the ritual
g5N2AO,It tastes good
g5N2AO,I need the caffeine
eBx4zJ,It tastes good
eBx4zJ,I need the ritual
eBx4lx,NULL
VZ1gxN,It tastes good
VZ1gxN,I need the ritual
VZ1gxN,I need the caffeine
EPb9Y2,It tastes good
EPb9Y2,I need the caffeine
XeBX9e,It tastes good
oAVWQN,It tastes good
oAVWQN,I need the caffeine
6dQoVo,It tastes good
6dQoVo,I need the caffeine
6dQoVo,I need the ritual
vNxkK8,It tastes good
vNxkK8,I need the caffeine
NABzGb,It tastes good
NABzGb,I need the caffeine
NABzGb,I need the ritual
NABzGb,It makes me go to the bathroom
EPb9El,It tastes good
pLPgv1,It tastes good
pLPgv1,I need the caffeine
24x2lM,I need the caffeine
OABRKR,It tastes good
OABRKR,I need the ritual
OABRKR,I need the caffeine
OABRKR,It makes me go to the bathroom
24xpWb,It tastes good
lNlxeW,It tastes good
lNlxeW,I need the caffeine
lNlxeW,I need the ritual
OAB6ER,It tastes good
OAB6ER,Other
DVvQbX,It tastes good
jB9jR9,It tastes good
jB9jR9,I need the ritual
jB9jR9,I need the caffeine
jB9jR9,It makes me go to the bathroom
KMBbAX,It tastes good
KMBbAX,I need the caffeine
KMBbAX,I need the ritual
rlr7bo,It tastes good
rlr7bo,I need the caffeine
rlr7bo,I need the ritual
rlr7bo,It makes me go to the bathroom
RzBppJ,NULL
J2k7jK,Other
ZdR0bB,It tastes good
bl4P1Z,It tastes good
bl4Pag,It tastes good
bl4Pag,I need the caffeine
bl4Pag,I need the ritual
1r28gg,It tastes good
1r28gg,I need the caffeine
1r28gg,I need the ritual
BGbNr5,It tastes good
BGbNr5,I need the caffeine
42NeXb,It tastes good
42NeXb,I need the caffeine
42NeXb,I need the ritual
GrBWAZ,It tastes good
GrBWAZ,I need the caffeine
GrBWAZ,I need the ritual
xdNKWr,It tastes good
xdNKWr,I need the caffeine
xdNKWr,I need the ritual
xdNKWr,It makes me go to the bathroom
9dJVkQ,It tastes good
9dJVkQ,I need the caffeine
OABvZY,It tastes good
42NeJo,It tastes good
42NeJo,I need the caffeine
ylqV46,It tastes good
ylqV46,I need the ritual
pLP8oy,It tastes good
pLP8oy,I need the caffeine
5dqW9v,I need the caffeine
5dqW9v,It tastes good
NABG0O,NULL
ylqVl8,I need the caffeine
ylqVl8,I need the ritual
ylqVl8,It tastes good
ylqVl8,It makes me go to the bathroom
0EjNE9,It tastes good
0EjNE9,I need the caffeine
0EjNE9,I need the ritual
kYRMEZ,It tastes good
8dp7Zk,It tastes good
8dp7Zk,I need the caffeine
WApxEL,I need the ritual
WApxEL,It makes me go to the bathroom
EPbyLB,It tastes good
EPbyLB,I need the caffeine
EPbyLB,I need the ritual
GrB8Qo,NULL
xdNOZv,It tastes good
xdNOZv,I need the ritual
24x02L,It tastes good
24x02L,I need the ritual
24x02L,I need the caffeine
WApxeN,It tastes good
WApxeN,I need the ritual
J2k5Vo,It tastes good
J2k5Vo,I need the caffeine
VZ129g,It tastes good
VZ129g,I need the caffeine
NABGBl,I need the ritual
NABGBl,It tastes good
VZ12oJ,I need the caffeine
VZ12oJ,It tastes good
J2k5Md,It tastes good
EPbyvX,I need the caffeine
EPbyvX,It tastes good
VZ12yl,NULL
oAVXgX,It tastes good
qbE0ek,It tastes good
g5NKXM,It tastes good
g5NKXM,I need the ritual
EPbyOl,NULL
24xQRp,It tastes good
24xQRp,I need the caffeine
dY2BOd,NULL
PABVoe,NULL
xdNO19,It tastes good
xdNO19,I need the caffeine
zKQPLq,It tastes good
zKQPLq,I need the caffeine
zKQPLq,I need the ritual
vNxoVX,I need the caffeine
24xQGe,It tastes good
eBxkrJ,It tastes good
eBxkrJ,I need the ritual
rlrzbp,I need the caffeine
rlrzbp,I need the ritual
xdNOWd,It tastes good
qbE09g,It tastes good
qbE09g,I need the ritual
qbE09g,I need the caffeine
VZ12rM,It tastes good
VZ12rM,I need the caffeine
pLPlyV,NULL
GrB8jz,It tastes good
pLPlbq,It tastes good
24xM8L,It tastes good
24xM8L,I need the caffeine
24xM8L,I need the ritual
QABP67,It tastes good
6dQaoJ,It tastes good
6dQaoJ,I need the caffeine
6dQaoJ,I need the ritual
PABVZx,It tastes good
PABVZx,I need the caffeine
PABVZx,I need the ritual
RzB7Pp,NULL
QAB6Mg,NULL
OABWXK,It tastes good
OABWXK,I need the ritual
OABWXK,I need the caffeine
ylqWYp,I need the caffeine
ylqWYp,It tastes good
VZ1kGv,It tastes good
VZ1kGv,I need the caffeine
VZ1kGv,I need the ritual
VZ1kGv,It makes me go to the bathroom
bl40qo,It tastes good
NABelG,It tastes good
NABelG,I need the caffeine
5dqy9M,It tastes good
5dqy9M,I need the caffeine
5dqy9M,I need the ritual
kYRVEJ,It tastes good
kYRVEJ,I need the caffeine
kYRVEJ,I need the ritual
Alb1GN,I need the ritual
rlrxo5,It tastes good
OABW5A,It tastes good
OABW5A,I need the caffeine
zKQPpR,It tastes good
zKQPpR,I need the ritual
WApvYR,It tastes good
xdNOlo,It tastes good
xdNOlo,I need the caffeine
xdNOlo,I need the ritual
NABe7W,It tastes good
NABe7W,I need the ritual
aBr8zB,It tastes good
aBr8zB,I need the caffeine
aBr8zB,I need the ritual
MAd98k,It tastes good
MAd98k,I need the caffeine
MAd98k,I need the ritual
xdNel5,It tastes good
xdNel5,I need the caffeine
xdNel5,I need the ritual
xdNe6r,It tastes good
42NgdO,It tastes good
42NgdO,I need the ritual
5dqyVo,It tastes good
5dqyVo,I need the caffeine
QAB6JY,It tastes good
QAB6JY,I need the caffeine
QAB6JY,I need the ritual
DVvl9b,NULL
DVvlbq,It tastes good
DVvlbq,I need the caffeine
DVvlbq,I need the ritual
qbE2M2,It tastes good
qbE2M2,I need the ritual
5dqyoM,Other
24xMzp,It tastes good
24xMzp,I need the caffeine
24xMzp,I need the ritual
42NgEk,It tastes good
42NgEk,I need the caffeine
42NgEk,It makes me go to the bathroom
XeBKAd,NULL
RzB7Qp,It tastes good
RzB7Qp,I need the caffeine
GrB2GQ,It tastes good
MAd9WE,It tastes good
oAV4YX,It tastes good
oAV4YX,I need the caffeine
oAV4YX,I need the ritual
g5NRxN,It tastes good
g5NRxN,I need the caffeine
g5NRxN,Other
42NgM5,It tastes good
lNlPqW,It tastes good
aBr8JE,It tastes good
42Ne8r,It tastes good
42Ne8r,I need the ritual
LdMQxO,NULL
XeBK0d,It tastes good
XeBK0d,I need the caffeine
8dp00l,NULL
ZdRpqV,It tastes good
ZdRpqV,I need the caffeine
24xM5V,It tastes good
24xM5V,I need the caffeine
24xM5V,I need the ritual
24xqAj,NULL
OABWqp,It tastes good
OABWqp,I need the caffeine
OABWqp,I need the ritual
9dJzzE,It tastes good
9dJzzE,I need the caffeine
9dJzzE,I need the ritual
7d9809,NULL
dY258K,It tastes good
dY258K,I need the ritual
YZzEjJ,It tastes good
YZzEjJ,I need the ritual
PABMpV,I need the caffeine
PABMpV,It tastes good
PABMpV,I need the ritual
PABMpV,It makes me go to the bathroom
xdNkX5,I need the caffeine
LdMA7v,I need the ritual
LdMA7v,It tastes good
1r2Zb4,NULL
XeBKZP,I need the ritual
XeBKZP,It tastes good
jB9dPx,It tastes good
jB9dPx,I need the ritual
42NWaY,It tastes good
42NWaY,I need the caffeine
42NWaY,I need the ritual
KMBq7X,It tastes good
oAVry1,I need the caffeine
oAVry1,I need the ritual
QABgJk,I need the caffeine
QABgJk,It tastes good
QABgJk,I need the ritual
DVvl6p,It tastes good
8dpveY,I need the ritual
8dpveY,It tastes good
8dpveY,I need the caffeine
DVvrvp,It tastes good
DVvrvp,I need the caffeine
ylqKZX,I need the ritual
ylqKZX,It makes me go to the bathroom
ylqKZX,It tastes good
EPbjYr,NULL
VZ1RYl,It tastes good
VZ1RYl,I need the caffeine
VZ1RYl,I need the ritual
rlrNpR,It tastes good
vNx710,It tastes good
DVvrMl,It tastes good
DVvrMl,I need the caffeine
DVvrMl,I need the ritual
bl4B20,I need the ritual
WApGZk,I need the caffeine
WApGZk,I need the ritual
WApGZk,It tastes good
7d9BgZ,It tastes good
7d9BgZ,I need the caffeine
PABaYx,It tastes good
GrBNyk,It tastes good
GrBNyk,I need the caffeine
GrBNyk,I need the ritual
vNx7pD,It tastes good
vNx7pD,I need the caffeine
vNx7pD,I need the ritual
24xqzL,It tastes good
24xqzL,It makes me go to the bathroom
XeBVpd,NULL
J2kayY,NULL
jB9O5J,It tastes good
jB9O5J,I need the ritual
jB9O5J,It makes me go to the bathroom
aBrbpq,It tastes good
aBrbpq,It makes me go to the bathroom
aBrbpq,I need the ritual
aBrbpq,I need the caffeine
XeBVZV,NULL
rlrx85,I need the caffeine
rlrx85,I need the ritual
rlrx85,It tastes good
eBxdOE,It tastes good
eBxdOE,I need the caffeine
eBxdOE,I need the ritual
BGbO2e,I need the caffeine
BGbO2e,It tastes good
NABKaW,It tastes good
NABKaW,I need the caffeine
NABKaW,I need the ritual
g5NyOD,It tastes good
g5NyOD,I need the ritual
ylqKLW,It tastes good
ylqKLW,I need the ritual
ylqK54,It tastes good
ylqK54,I need the caffeine
ylqK54,I need the ritual
ZdR4pA,It tastes good
ZdR4pA,I need the ritual
jB9dOY,It tastes good
jB9dOY,I need the ritual
1r2ZLO,It tastes good
1r2ZLO,I need the caffeine
1r2ZLO,I need the ritual
qbYZaO,It tastes good
qbYZaO,I need the caffeine
AlboEW,I need the caffeine
AlboEW,It tastes good
AlboEW,It makes me go to the bathroom
AlboEW,Other
BGL4dR,I need the caffeine
BGL4dR,I need the ritual
BGL4dR,It tastes good
jB0DlJ,It tastes good
jB0DlJ,I need the caffeine
eBNZDx,It tastes good
eBNZDx,I need the ritual
J2VKAR,I need the ritual
J2VKAR,It tastes good
jB0DQ4,It tastes good
0Ebr79,It tastes good
qbYZR9,It tastes good
qbYZR9,I need the caffeine
qbYZR9,I need the ritual
yl0ZDB,It tastes good
yl0ZDB,I need the caffeine
xd0xPo,It tastes good
XeRlWY,It tastes good
XeRlWY,I need the caffeine
XeRlWY,I need the ritual
eBNZA0,It tastes good
eBNZA0,Other
eBNZA0,I need the ritual
6d1J4N,NULL
J2VKgX,NULL
aBjN4X,I need the ritual
VZ9EVv,It tastes good
VZ9EVv,I need the caffeine
VZ9EVv,I need the ritual
yl0Zep,It tastes good
yl0Zep,I need the ritual
yl0Zep,Other
7dJlza,NULL
XeRlQe,NULL
WAe90j,It tastes good
WAe90j,I need the ritual
WAe90j,It makes me go to the bathroom
dYZqdK,I need the ritual
Al6PLz,It tastes good
Al6PLz,I need the caffeine
Al6PLz,I need the ritual
Al6PLz,Other
eBNZzJ,It tastes good
J2VKGX,It tastes good
J2VKGX,I need the caffeine
PABaAP,It tastes good
PABaAP,I need the caffeine
YZoDgv,It tastes good
24b8Y9,NULL
ZdG5yV,It tastes good
RzZK14,NULL
LdE14p,NULL
QAx2qG,It tastes good
QAx2qG,I need the caffeine
bl2Vy6,It tastes good
Grovo2,It tastes good
Grovo2,I need the ritual
0Ebry9,I need the ritual
0Ebry9,I need the caffeine
0Ebry9,It tastes good
0Ebry9,It makes me go to the bathroom
PA2jNB,It tastes good
PA2jNB,I need the caffeine
PA2jNB,I need the ritual
VZ9Eyj,It tastes good
VZ9Eyj,I need the ritual
lN0DEk,NULL
WAe9GJ,It tastes good
eBNZdq,It tastes good
eBNZdq,I need the caffeine
eBNZdq,I need the ritual
pL0xab,NULL
BGL4r5,I need the caffeine
BGL4r5,It tastes good
KMPQ9A,It tastes good
KMPQ9A,I need the ritual
1rbP1M,It tastes good
1rbP1M,I need the caffeine
1rbP1M,I need the ritual
1rbP1M,It makes me go to the bathroom
6d18jo,NULL
EPBkqq,It tastes good
EPBkqq,I need the caffeine
EPBkqq,I need the ritual
MArKXl,It tastes good
MArKXl,I need the ritual
MArKXl,I need the caffeine
MArKXl,It makes me go to the bathroom
24bEBg,It tastes good
24bEBg,I need the ritual
24bEBg,I need the caffeine
yl0PXW,It tastes good
zK0xYg,It tastes good
zK0xYg,I need the ritual
RzZG44,It tastes good
RzZG44,I need the ritual
RzZG44,It makes me go to the bathroom
42142r,It tastes good
42142r,I need the caffeine
42142r,I need the ritual
BGLzXe,It tastes good
BGLzXe,I need the caffeine
MAreLA,I need the ritual
MAreLA,It tastes good
OAjDGM,It tastes good
rl0jGl,NULL
jB0aW4,It tastes good
xd0Xy5,NULL
dYZWjK,It tastes good
dYZWjK,I need the ritual
pLPjdJ,It tastes good
pLPjdJ,I need the caffeine
pLPjdJ,I need the ritual
pLPjdJ,Other
EPBkPl,It tastes good
EPBkPl,I need the caffeine
EPBkPl,I need the ritual
0EbQbN,It tastes good
0EbQbN,I need the caffeine
yl0PeB,It tastes good
Grox5j,NULL
8dJ1rA,I need the caffeine
8dJ1rA,Other
4214qo,It tastes good
4214qo,I need the ritual
aBjQgW,It tastes good
aBjQgW,I need the caffeine
aBjQyy,It tastes good
aBjQyy,I need the ritual
jB0ap9,It tastes good
jB0ap9,I need the ritual
jB0ap9,I need the caffeine
7dJRez,It tastes good
7dJRez,I need the ritual
7dJRez,I need the caffeine
BGLz71,It tastes good
NA4p5W,It tastes good
NA4p5W,I need the caffeine
6d18eo,It tastes good
6d18eo,I need the ritual
lNlQkv,I need the caffeine
lNlQkv,It tastes good
8dJoAY,It tastes good
8dJoAY,Other
6d18yo,It tastes good
6d18yo,I need the caffeine
OAjD6g,NULL
dYZWer,It tastes good
YZo58J,It tastes good
YZo58J,I need the ritual
8dJ175,I need the ritual
XeRxKg,It tastes good
XeRxKg,I need the ritual
XeRxKg,I need the caffeine
oA09eX,NULL
rl0jRp,It tastes good
rl0jRp,I need the ritual
rl0jRp,I need the caffeine
rl0jRp,It makes me go to the bathroom
rl0jRp,Other
MAr1DY,It tastes good
rl0DO5,It tastes good
rl0DO5,I need the ritual
bl2Z70,It tastes good
QAxoJY,NULL
421a7B,I need the caffeine
vN0XBX,It tastes good
yl0XYW,It tastes good
NA4q0p,It tastes good
NA4q0p,I need the ritual
7dJXK9,It tastes good
7dJXK9,I need the ritual
WAeJek,It tastes good
WAeJek,I need the ritual
WAeJek,I need the caffeine
WAeJek,Other
Al6rdo,Other
rl0DvN,NULL
yl0Xdg,I need the caffeine
yl0Xdg,I need the ritual
KMPpk8,Other
rl0DJN,It tastes good
6d1DWJ,It tastes good
zK0EJk,It tastes good
zK0EJk,I need the caffeine
zK0EJk,I need the ritual
zK0EJk,Other
8dJNGr,I need the ritual
8dJNGr,It tastes good
8dJNGr,I need the caffeine
XeR5zg,I need the ritual
XeR5zg,It tastes good
XeR5zg,It makes me go to the bathroom
bl25aZ,It tastes good
