submission_id,dairy
jBGB6Y,Half and half
jBGB6Y,Soy milk
ylelvg,Whole milk
VZoZvv,Whole milk
qbjbj7,Oat milk
qbjbj7,Half and half
Rz8zrp,Whole milk
oAlALb,Whole milk
ylelyX,Whole milk
ylelbd,Coffee creamer
ZdPV6A,Half and half
jBGM04,Oat milk
0EoMMA,Half and half
dYQAjr,Whole milk
rl2Kql,Half and half
GrY142,Whole milk
Ld5GRl,Coffee creamer
Ld5GRl,Oat milk
Ld5GRl,Whole milk
xd9ZYo,Oat milk
0EoPBN,Whole milk
0EoPBN,Half and half
24OrLb,Whole milk
YZVdVv,Whole milk
PA80Pe,Whole milk
xd9Z7o,Whole milk
xd9Z7o,Half and half
7d4NML,Whole milk
24Or0b,Half and half
oAloDO,Whole milk
zKWJ7k,Almond milk
AlWDde,Whole milk
WAlYYN,Oat milk
YZVYvz,Half and half
EP8Dr2,Flavored coffee creamer
NA8Y1O,Half and half
OA8Yxa,Oat milk
GrYDNp,Whole milk
NA8Yvp,Half and half
DV0JEj,Oat milk
DV0JEj,Flavored coffee creamer
DV0JEj,Almond milk
yleEB8,Whole milk
42PoWY,Oat milk
42PoWY,Flavored coffee creamer
42PN2B,Whole milk
GrYBJQ,Oat milk
GrYBJQ,Half and half
GrYBJQ,Whole milk
VZo1bM,Whole milk
VZo1bM,Coffee creamer
VZo1bM,Flavored coffee creamer
EP8bar,Whole milk
kYORko,Whole milk
VZo1BJ,Coffee creamer
VZo1BJ,Flavored coffee creamer
VZo1BJ,Oat milk
VZo1BJ,Soy milk
VZo1BJ,Whole milk
vNqxbv,Oat milk
AlWbko,Half and half
lNVlPX,Oat milk
Ld5MLO,Whole milk
xd90dy,Whole milk
xd90dy,Oat milk
jBG0la,Whole milk
jBG0la,Skim milk
jBG0la,Half and half
6dr1OO,Whole milk
VZo946,Whole milk
eB9Nlk,Whole milk
eB9Nlk,Oat milk
PA82QV,Whole milk
Rz88xv,Whole milk
J288B7,Half and half
xd99Gr,Whole milk
VZovVj,Oat milk
YZVpBz,Whole milk
aBZAYE,Coffee creamer
aBZAYE,Flavored coffee creamer
aBZAYE,Oat milk
aBZAYE,Almond milk
aBZAYE,Soy milk
aBZK8b,Oat milk
aBZK8b,Almond milk
7d4aDz,Whole milk
xd9R4v,Oat milk
xd9R4v,Half and half
xd9R4v,Flavored coffee creamer
GrYq4p,Oat milk
aBZAWW,Oat milk
aBZAWW,Almond milk
jBGkaJ,Almond milk
8djRol,Oat milk
8djRol,Whole milk
vNqdzg,Whole milk
YZVkOB,Coffee creamer
YZVkOB,Half and half
YZVkOB,Flavored coffee creamer
0EoaXN,Almond milk
0EoaXN,Oat milk
Ld5oZj,Oat milk
Ld5oZj,Whole milk
ylegqW,Half and half
jBGgEQ,Half and half
vNqpVl,Oat milk
24OZrj,Whole milk
aBZo4W,Whole milk
oAlpr1,Whole milk
oAlpr1,Soy milk
kYOQN1,Oat milk
DVABNq,Half and half
aBK9lZ,Skim milk
241AGA,Whole milk
eBKaMk,Whole milk
g5Y9XO,Whole milk
oAKGpN,Whole milk
zK2YQq,Oat milk
zK2YQq,Soy milk
dYKdod,Whole milk
dYKdod,Half and half
dYKdod,Oat milk
eBKAGk,Whole milk
eBKAGk,Oat milk
KMv6KK,Whole milk
0E1vgN,Half and half
OAdJzR,Whole milk
OAdJzR,Almond milk
pLRWYb,Half and half
5d8GLd,Whole milk
g5YNYd,Oat milk
YZpzy0,Whole milk
J2XkXd,Skim milk
WADM8v,Oat milk
WADM8v,Flavored coffee creamer
WADM8v,Whole milk
0E11K6,Half and half
QAvzjk,Oat milk
QAvzjk,Whole milk
42Ap4O,Whole milk
241oZD,Oat milk
Xe1QPj,Half and half
GrX79O,Coffee creamer
KMvO2z,Skim milk
pLR9Z1,Half and half
g5YxdK,Oat milk
7d1ge9,Whole milk
ZdvLxe,Whole milk
ZdvLxe,Almond milk
blKRbo,Oat milk
xd48r9,Whole milk
xd48r9,Half and half
xd48r9,Oat milk
9dp0bY,Whole milk
Rzvqrp,Whole milk
GrXOqp,Whole milk
GrXOqp,Flavored coffee creamer
GrXOqp,Oat milk
pLR20y,Oat milk
RzvqeQ,Whole milk
8dABok,Half and half
8dAB1r,Whole milk
kYK2lj,Oat milk
9dp82p,Half and half
pLRElV,Whole milk
241pJj,Oat milk
eBKxvq,Whole milk
GrYYvz,Half and half
GrYYvz,Coffee creamer
GrYYvz,Flavored coffee creamer
GrYYvz,Whole milk
5d8Rbo,Oat milk
zK2p0M,Whole milk
yljKbW,Whole milk
Al47oW,Coffee creamer
WAKOvP,Oat milk
WAKOvP,Whole milk
8d6Nxl,Almond milk
jBJeBJ,Whole milk
jBJeBJ,Skim milk
jBJeBJ,Oat milk
jBJeBJ,Soy milk
QAz1z7,Whole milk
lNYBPN,Half and half
PAbpo1,Half and half
1rNdW1,Whole milk
oA5EQ1,Whole milk
oA5EQ1,Flavored coffee creamer
oA5EQ1,Half and half
Zd1Eao,Half and half
Zd1Eao,Oat milk
Zd1Eao,Flavored coffee creamer
NAbX0l,Whole milk
NAb78l,Whole milk
oA5285,Soy milk
eB0aEx,Whole milk
eB0aEx,Half and half
eB0aEx,Coffee creamer
vNJP54,Oat milk
RzbPjj,Half and half
oA5GOM,Whole milk
Al4vRB,Almond milk
Al4vRB,Half and half
24lNeL,Whole milk
24lNeL,Half and half
24lNeL,Oat milk
dY86Dq,Skim milk
OAbzv7,Half and half
BGjXPN,Whole milk
BGjXPN,Oat milk
RzbJ9v,Whole milk
PAbvbe,Whole milk
rlJGpv,Whole milk
VZbv6N,Whole milk
VZbv6N,Half and half
24l1RL,Whole milk
xdRgQy,Oat milk
xdRgQy,Whole milk
g5JybJ,Half and half
eB0ezx,Oat milk
aBaYav,Oat milk
eBYArx,Whole milk
AljJve,Oat milk
AljJve,Half and half
7dpxRz,Half and half
7dpxRz,Oat milk
PAG05P,Whole milk
PAG05P,Half and half
42pjyB,Half and half
42pjyB,Coffee creamer
42pjyB,Whole milk
42pjyB,Flavored coffee creamer
qbkKrG,Whole milk
qbkKrG,Oat milk
rlkdNv,Half and half
rlkdNv,Whole milk
OAoB5M,Half and half
OAoB5M,Whole milk
OAoB5M,Flavored coffee creamer
bl62ee,Half and half
GrQYrj,Oat milk
bl6Nr2,Oat milk
bl6Nr2,Almond milk
YZxV75,Oat milk
YZxV75,Whole milk
lNMvqk,Coffee creamer
0EDlP0,Whole milk
24Dylp,Oat milk
24DYOb,Whole milk
24DYOb,Oat milk
dYkJoN,Whole milk
KMaj18,Whole milk
KMaj18,Half and half
oAkXAP,Whole milk
aBa8l9,Whole milk
7dMLqa,Half and half
7dMLqa,Coffee creamer
42zJob,Half and half
42zJob,Oat milk
42zJob,Whole milk
lNvxGB,Coffee creamer
RzjoPd,Flavored coffee creamer
jBzo99,Whole milk
DVaVJ5,Oat milk
GrbJYp,Oat milk
24oDgL,Whole milk
VZNxYM,Soy milk
DVaWjl,Soy milk
blzgY1,Oat milk
yl1GZ8,Whole milk
yl1GZ8,Almond milk
BGe5v5,Whole milk
eBz8bE,Whole milk
eBz8bE,Oat milk
QA4GOY,Oat milk
QA4GOY,Skim milk
9d4eBQ,Flavored coffee creamer
rlqy52,Flavored coffee creamer
rlqy52,Skim milk
rlqy52,Half and half
qbN5N7,Whole milk
DVWzjb,Whole milk
jBEq21,Whole milk
oAxPWX,Coffee creamer
qbN99Y,Whole milk
J2BN4o,Oat milk
J2BN4o,Almond milk
1rOvvQ,Oat milk
Rz2JQv,Oat milk
24VxvM,Whole milk
pL54N8,Whole milk
pL54N8,Half and half
QAjOAg,Whole milk
QAjOAg,Oat milk
QAjOAg,Almond milk
QAjOAg,Half and half
42EpEY,Whole milk
PA44VP,Skim milk
vNgpPD,Skim milk
g5ggRM,Oat milk
g5ggRM,Coffee creamer
g5ggRM,Flavored coffee creamer
rlgbDN,Whole milk
0EGYe9,Whole milk
