submission_id,purchase
0Ebry9,
PA2jNB,
VZ9Eyj,
lN0DEk,"National chain (e.g. Starbucks, Dunkin), Deli or supermarket, Local cafe"
WAe9GJ,
eBNZdq,
pL0xab,
BGL4r5,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Local cafe"
KMPQ9A,"National chain (e.g. Starbucks, Dunkin), Local cafe, Drive-thru"
1rbP1M,
6d18jo,
EPBkqq,
MArKXl,
24bEBg,
yl0PXW,
zK0xYg,
RzZG44,
42142r,
BGLzXe,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Local cafe"
MAreLA,
OAjDGM,
rl0jGl,
jB0aW4,
xd0Xy5,
dYZWjK,
pLPjdJ,
EPBkPl,
0EbQbN,
yl0PeB,
Grox5j,"Specialty coffee shop, Other"
8dJ1rA,
4214qo,
aBjQgW,"Local cafe, Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)"
aBjQyy,
jB0ap9,
7dJRez,
BGLz71,
NA4p5W,"National chain (e.g. Starbucks, Dunkin)"
6d18eo,
lNlQkv,
8dJoAY,
6d18yo,
OAjD6g,
dYZWer,
YZo58J,
8dJ175,
XeRxKg,
oA09eX,
rl0jRp,
MAr1DY,
rl0DO5,
bl2Z70,
QAxoJY,
421a7B,
vN0XBX,
yl0XYW,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Local cafe"
NA4q0p,
7dJXK9,
WAeJek,
Al6rdo,
rl0DvN,
yl0Xdg,
KMPpk8,
rl0DJN,
6d1DWJ,
zK0EJk,
8dJNGr,
XeR5zg,
bl25aZ,
VZ9pXE,
DVXqPb,
xd0Vgo,
9d6NaY,
g5QbLJ,
OAjQg8,
PA2RWQ,
PA2RLd,
qbY58k,
J2V17r,
LdEDeJ,
g5QbEJ,
xd0VLG,
RzZWAQ,
kY0bMr,
YZojoW,
6d1L8J,
0EbV9P,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Local cafe, Drive-thru"
oA09Xb,
MArXNp,"Specialty coffee shop, Local cafe"
bl2ZB1,"National chain (e.g. Starbucks, Dunkin)"
jB0ZZa,
dYZENo,
7dJqKP,
aBj94v,Local cafe
pL0ryq,
qbYLA2,
24bX4p,
oA0E9P,
PA2pOb,
eBNMEE,
XeRLLg,
yl0Mjd,
NA4rNQ,
1rbXOl,
Al6zN0,
24bXgj,
EPBK7o,
YZoPDW,
lN0BYo,"Local cafe, Specialty coffee shop"
yl0Mgx,
dYZEVo,"Local cafe, Specialty coffee shop"
EPBKpL,
jB0Z4E,
Al6zgW,
9d6BKG,
vN0rj4,
LdEZRv,
RzZxOP,
dYZELD,
oA0D9b,
DVXKql,
MArXjX,
7dJbL0,
OAjlzR,
0Eb7MN,
qbYaBY,
aBjeBv,
RzZd4d,
yl0Nx4,
VZ9j8J,
XeRrBO,
ZdG8b0,
XeRrOd,
6d1eA5,
24bBlb,"Other, Specialty coffee shop"
kY09zd,
9d6XPV,
6d1epo,Local cafe
zK0NRM,
bl29y1,
lN0qY6,
RzZd2Q,
eBND8k,
lN0BDN,
24bXyj,"National chain (e.g. Starbucks, Dunkin), Local cafe"
RzZdlK,
YZoR15,
g5QeBd,
kY09M6,Other
XeRJxV,Specialty coffee shop
EPBddA,
kY0eNZ,
VZ9QGl,
vN0eAl,
EPBdQl,
1rbd4b,
DVXkeZ,
RzZM8d,
QAxe0G,
RzZMvJ,
8dJapO,
dYZaZq,
pL0y5E,
8dJa6x,
7dJLP9,
DVXkPX,Local cafe
ZdGEWv,
6d1jYN,
EPBde2,
WAeEMN,
PA21Nx,
jB06VJ,
OAj46g,
VZ9Qvv,
KMP57A,
oA0RGM,Specialty coffee shop
42178d,
bl2j0g,Deli or supermarket
PA29Rb,Specialty coffee shop
KMPxY7,
9d6ZDK,
aBj4EZ,
zK0M20,
MAra58,"Deli or supermarket, Specialty coffee shop, Local cafe"
jB0ovx,Local cafe
dYZ08o,
PA29Pb,
xd0Dlr,
J2VlWo,
dYZ0pA,
aBj40Z,
7dJKYz,
MAraqY,
WAeRaL,
XeRoaz,
VZ9Pya,
24bAoL,
6d1KqA,
EPBlyl,
WAeRxk,
5dl90b,"Deli or supermarket, Specialty coffee shop, Local cafe"
OAjXOY,"Specialty coffee shop, Local cafe"
RzZojd,
24bA0e,
421KXY,
EPBxlN,
oA026x,
8dJZzO,
OAj7zK,"National chain (e.g. Starbucks, Dunkin), Local cafe"
8dJZN5,"National chain (e.g. Starbucks, Dunkin), Drive-thru"
YZo4r0,
EPBxxN,Local cafe
6d1Zx5,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)"
lN060X,
421K15,
WAeRVL,
zK07oa,
vN0Pp0,
oA02LX,
7dJN5Z,
VZ9z7v,
J2VOgo,
eBNRqx,
9d67bK,
421r7Y,
WAezOe,
YZoajN,
EPBWPX,
24bX0b,
LdEPgv,"Local cafe, National chain (e.g. Starbucks, Dunkin)"
BGL7D7,
QAxRll,
LdEpLj,
eBNRJO,
rl0Pev,
eBNRVO,
6d1NEP,
pL0OXB,
VZ95pl,
rl0ABp,
oA0MD5,
421x2Y,Specialty coffee shop
PA25pP,
bl2xOZ,
VZ9Jzy,
Al6Lvy,"National chain (e.g. Starbucks, Dunkin)"
aBjYvE,"Local cafe, Specialty coffee shop"
VZ95xl,
GrodaO,
EPBQjN,Drive-thru
7dJ26P,
PA26z0,
PA2690,
OAj56R,
jB0yy1,
LdEbJl,
7dJW4R,
OAjzjg,
dYZ62d,
KMP6W8,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Local cafe"
GrozzO,
RzZ0Y4,
8dJQar,
KMPl5D,"Drive-thru, National chain (e.g. Starbucks, Dunkin)"
qbYDVO,
PA2D2d,
DVXNMq,
WAeN6Q,
8dJKgY,
DVXNop,
YZoQK6,
ZdGNey,
zK0qVk,
Al6dOW,
RzZ01P,
VZ90e6,Drive-thru
zK0qR8,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)"
J2V26Y,
RzZzMJ,
XeReMe,
bl2lkE,
Gror7k,
oA0AgP,
RzZzg9,
QAxAqg,
Al6lgN,
RzZ4x4,
bl2klo,
KMPMg8,
PA2Eq5,
24brbV,Specialty coffee shop
vN020Q,
yl0D7W,"Drive-thru, National chain (e.g. Starbucks, Dunkin)"
xd0Z4G,"Specialty coffee shop, Local cafe, National chain (e.g. Starbucks, Dunkin), Drive-thru"
pL0VEB,
PA2E9V,Specialty coffee shop
lN0LKk,"Other, Local cafe"
bl2LeE,
rl0L9M,
zK0rDa,
RzZYXK,
oA0dW5,
OAjJ0K,
yl0EqW,
dYZDzr,
rl0dJp,Specialty coffee shop
zK0rl8,
24bxPD,
QAxB11,"Specialty coffee shop, Local cafe"
7dJ9VA,
kY005o,
8dJJGz,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop"
zK00O8,"National chain (e.g. Starbucks, Dunkin)"
6d1rZe,
1rbD1L,
RzZv5d,
rl0J0M,
RzZVaP,
NA4d6b,
1rb6OQ,
PA2krV,
BGL0v1,
RzZjd9,Specialty coffee shop
PA2rZb,"National chain (e.g. Starbucks, Dunkin)"
0EbG0A,
0EblMP,
QAxXXp,
VZ9yLy,
dYZVYz,
421dxO,
g5QpyD,
ZdGyJa,
6d159J,
9d6yGX,
EPBEDN,
OAj9JK,Local cafe
VZ9APy,Specialty coffee shop
zK02pE,
pL09rJ,
vN01zX,
dYZ1Ly,
yl0p26,
xd0LMk,
0EbyNZ,
EPBrrA,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)"
KMPNqA,
dYZ4Lq,
aBjPVB,
PA2LNd,
WAeXWR,
Al6NMo,
RzZQG9,
pL0X88,
YZoXgd,
Al6Ypk,
xd07Jo,Local cafe
bl2XQ0,
XeRdOY,"National chain (e.g. Starbucks, Dunkin), Local cafe, Specialty coffee shop"
421Y15,
yl0pvg,
kY04pR,
WAe6Bj,
EPBGrX,
GroVAj,
RzZQyl,
YZob20,
VZ9aKE,
4210X5,
BGLoze,
kY04Md,
yl0bW6,
bl2RdL,"Deli or supermarket, Local cafe, National chain (e.g. Starbucks, Dunkin), Specialty coffee shop"
jB0r8R,
EPBVKl,
aBjJeX,
MArZAp,
NA4vpQ,
Al6YG0,"Specialty coffee shop, Local cafe, National chain (e.g. Starbucks, Dunkin)"
xd0byG,
ZdGkZA,
xd0bvk,
421Yyk,"Local cafe, Specialty coffee shop"
vN069v,
QAx9Ol,
zK0B5a,
7dJ0a6,
bl2RPe,
LdExxv,
xd0bKG,
ZdGb5v,
aBjpNy,
7dJ7L2,
ZdGb8A,
WAeaYN,"Specialty coffee shop, Local cafe"
421lqd,"Local cafe, Specialty coffee shop"
KMPrWM,
NA42jj,
5dlaPZ,
1rbQLl,
VZ9WWj,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Local cafe"
J2VE7o,
pL0prV,
8dJ4kr,
8dJbO5,
BGLWAQ,
MArpbE,
EPB7JB,
bl2QVo,
1rbogO,
ZdGrXv,
5dlP0b,Specialty coffee shop
yl0574,
7dJYrL,
pL0p0B,
NA41kO,
RzZ9Md,
EPBVEB,
LdE2P1,
1rbav4,
YZoAkW,
zK06rZ,"National chain (e.g. Starbucks, Dunkin)"
qbYlJg,Specialty coffee shop
24b6lD,
YZolB0,
WAe71v,
5dlAod,
J2V4BR,
6d1Bx5,
aBjMgv,
LdE2B1,"National chain (e.g. Starbucks, Dunkin)"
GroPMQ,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)"
8dJlOk,
421be5,"National chain (e.g. Starbucks, Dunkin)"
yl0aKd,
NA4Zep,
LdE2AJ,
ZdG7oB,
OAj2QY,
QAxZKY,"Drive-thru, National chain (e.g. Starbucks, Dunkin)"
VZ9eEj,
QAxZoX,
24bWa9,
RzZNGK,
kY0o0j,Specialty coffee shop
EPBO42,
LdErgl,
NA4j2B,
dYZM4K,
4216Gr,
OAj2P8,
g5Ql6l,
1rbQAL,
PA2xLe,
zK09P8,
MArW1E,
J2VQK7,"National chain (e.g. Starbucks, Dunkin)"
KMPEj7,
421MJ5,
zK09M0,
kY0oQe,
J2VQqz,
OAj6lM,
YZo1QW,
MArWYp,
ZdGM2V,
pL0QyP,
ZdGMlo,
g5QEA4,
kY02eZ,
bl2oOL,
xd0APy,
EPB28o,
24bpOV,
EPB2bN,
LdEeGp,
MArWLM,
yl0QNX,
GroOb2,
rl0ek5,
bl2oKe,
NA4a8G,
7dJy1L,
oA0qlV,
xd05Ad,
pL0EGV,
PA27Bb,
RzZNVQ,
9d6k64,Specialty coffee shop
QAxbe1,"National chain (e.g. Starbucks, Dunkin)"
xd0qov,
24bDag,Specialty coffee shop
aBjRaE,"National chain (e.g. Starbucks, Dunkin)"
rl0eqL,
PA27P0,
xd0ABE,
8dJXEo,
ZdGML5,
5dlJgQ,"Specialty coffee shop, Local cafe"
LdEejy,
EPB2YA,
6d1gzN,"Local cafe, Specialty coffee shop"
KMP9bA,"Drive-thru, National chain (e.g. Starbucks, Dunkin)"
J2VQ54,
lN0x46,
5dlJ7E,
BGLrPN,"Local cafe, Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)"
8dJ9NA,
8dJ9Kr,
vN0Re8,
421ZLr,
YZo1L5,
LdE80y,
qbYyOg,
zK0VKg,
rl0XVo,
PA2o5x,
qbYyb5,
5dlNZb,
eBNbAx,
OAjR0a,"Local cafe, Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)"
kY0LOR,
KMPXLX,
kY0LAr,
jB0KLJ,
Al6kbz,
WAe4Mv,
9d6eEV,
MAr0VX,
6d1qWP,
BGLvAQ,"National chain (e.g. Starbucks, Dunkin), Local cafe, Specialty coffee shop"
eBNbyq,
YZo2x5,
ZdGxvo,
aBjWKB,
24b2lj,"Local cafe, National chain (e.g. Starbucks, Dunkin)"
zK0Vo8,
8dJ9RO,Specialty coffee shop
WAe4BP,
MAr0PY,
lN0pzW,
NA4zdQ,
GroMYZ,
jB0KJx,
EPBpMN,
24b2Vp,Specialty coffee shop
1rbjEg,
g5QB6J,
6d1q4e,
9d6eg4,
jB0Kq9,
DVXL6E,
dYZ7yV,
zK0VO1,
g5QBpN,
9d6ey1,
RzZOqv,
vN0R6X,
oA0JJb,
EPBpo2,
bl2aG2,
QAxGkp,
VZ9rRg,
ZdGxB5,
xd0G5k,
J2Vy5K,Other
J2VyvX,
7dJQ9R,
0EbXQy,
7dJQOz,"Specialty coffee shop, Local cafe"
8dJ9Xl,
rl0XKo,
WAe4vv,
OAjRqk,
g5QBoJ,
zK0lMq,
RzZO7j,
NA4kXG,
8dJ9vP,
GroW6p,
YZo2Av,
1rbjQ4,
421Z6r,
PA2oG5,
OAjv1R,Specialty coffee shop
lN0Q65,
DVXQzb,
DVXLgN,
Al6kVz,
EPB9LA,
rl07A5,
5dlRvv,"National chain (e.g. Starbucks, Dunkin)"
5dlRb6,"Local cafe, Specialty coffee shop"
aBjWWX,
RzZp4P,
PA2KBx,
DVXQyq,
xd0KBy,
rl07PM,
rl07dX,Local cafe
5dlRpZ,
5dlReZ,
xd0G4r,
9d6VR5,Local cafe
eBN46E,
pL0a41,
rl07vR,
PA2K5d,"Specialty coffee shop, Local cafe"
LdElkp,"Local cafe, Specialty coffee shop"
xd0KYG,
zK0lA1,
VZ9gJa,"Specialty coffee shop, Local cafe"
pL0a6b,
DVXQWR,
LdEljG,
xd0KbG,
DVXQrl,
vN0ojg,
9d6Vk4,
pL0apZ,Specialty coffee shop
rl077p,"National chain (e.g. Starbucks, Dunkin), Local cafe"
WAeyxR,
BGLM4e,"Specialty coffee shop, Local cafe"
GroWMQ,
aBjVYE,
KMPbbz,"Deli or supermarket, Local cafe, Specialty coffee shop"
dYZr5V,
421e7X,
yl0L7g,
1rbq9p,
eBNkMk,"National chain (e.g. Starbucks, Dunkin), Local cafe"
YZo82z,
YZoN0J,
0EbX29,
24bQXD,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Local cafe"
bl2bV6,"National chain (e.g. Starbucks, Dunkin)"
7dJ62P,"National chain (e.g. Starbucks, Dunkin)"
RzZE4J,
DVXgkZ,
PA2VO5,
24bQeL,
YZo8eB,
6d1adB,
J2V52d,"National chain (e.g. Starbucks, Dunkin)"
XeRXyj,"Local cafe, Drive-thru"
421eNB,
VZ92Pg,
yl0Vvp,
J2V5bo,
QAxPXX,
dYZBzr,
aBj7lZ,
dYZBeq,
PA2VP1,
qbY0XG,
7dJ6OZ,
rl0zbN,
jB01jR,
8dJ7Bx,
bl2bP2,
zK0PpE,
YZoL0N,
xd0erk,
WAev9L,
OAjWlM,
yl0W28,
421gB5,
XeRKeY,
6d1XeN,
NA4epN,
jB0OZ1,
RzZ70j,
dYZ5bD,
LdERNp,
aBj8rq,
vN0QGX,
PA2VKd,"Specialty coffee shop, Local cafe"
421g1O,"Specialty coffee shop, Local cafe"
VZ9k9a,
6d1XRP,Specialty coffee shop
ZdGpev,
g5QRJ1,
0EbpD0,
421ga5,
0EbpkQ,
EPB4JX,
KMPqxg,
VZ92pM,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)"
QAx6zA,
ZdGpJo,
24bMRg,
EPB4Pr,
yl0Wkd,
dYZ5VV,
7dJ852,
VZ9ky6,
zK0a8M,Specialty coffee shop
0EbpWj,
yl0W8X,
PA2aJe,
5dly0Z,
VZ9kRv,
ZdGpqy,
rl0zKv,
24bM69,
24bMXM,
ZdGpAe,
24bMBM,Other
24bMKD,
eBNdrx,
5dlyld,
6d1XAe,"National chain (e.g. Starbucks, Dunkin), Local cafe, Specialty coffee shop"
rl0XqM,
Al6V2y,
0EbpQP,
ZdG06a,
EPB2aL,"Specialty coffee shop, Local cafe"
bl2BVe,
XeRVlO,
OAjpDK,
KMP7lD,"Local cafe, National chain (e.g. Starbucks, Dunkin), Specialty coffee shop"
RzZXGp,
dYZLxV,
NA4KXN,
5dl6vZ,
kY0DK1,
LdEAbJ,
jB0dQ1,
24bqre,
LdEAEv,
jB0d5a,"Local cafe, National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Deli or supermarket, Drive-thru"
EPBjLB,
xd0kZv,
421WvY,
J2VaJR,
xd0kly,
aBjb9E,
24bqRp,
RzZXbd,
dYZLJV,
ZdG4ya,"Specialty coffee shop, Local cafe"
RzZX9K,
24bqlL,
BGLOW1,
421W6r,
OA81Q7,
kY0D2o,
qbYx9g,
WAl9Oj,
XeOlxj,
pL0jMZ,
Rz8KDl,
AlWPBB,
blNVVL,
xd9xaJ,
5dEKdb,
MA8KaY,
WAeGGN,"Local cafe, Specialty coffee shop"
9d2GlK,
24O8PA,
zKWXbR,
jBGDW1,
VZoE4y,
XeRVRg,
yleZ08,
VZoEby,"Specialty coffee shop, Drive-thru, Local cafe"
g5WjNP,
Rz8KZK,
Ld51Vj,
QA82OG,
vNqjz0,
vNqj6d,
J28KbJ,
kYOaKo,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)"
blNVJE,
1rGP7O,"Local cafe, Specialty coffee shop"
OA81vM,"Local cafe, Specialty coffee shop"
OA81RM,
YZVD76,
OA81MA,
PA8jVx,"National chain (e.g. Starbucks, Dunkin)"
zKWXB8,"Specialty coffee shop, Local cafe"
MA8K0E,
qbjZNG,
42PXe5,Local cafe
8djo9k,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop"
xd9x9d,
zKWXVZ,
6dr82B,
OA8Dag,"Local cafe, National chain (e.g. Starbucks, Dunkin), Specialty coffee shop"
5dEBbE,
QA8KBk,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Local cafe"
oAlbEx,
42PXVo,
eB9qre,
eB9qxo,Specialty coffee shop
dYQWYA,
g5WD9l,
Ld51Zj,
NA8pBb,
42P41o,
AlW7Qe,Specialty coffee shop
OA8DVY,
PA8dEQ,Deli or supermarket
VZoLb6,
aBZQA2,
OA8Dka,
g5WDkJ,
oAlb5N,
8dj16r,
QA8KkY,
rl2jYo,
EP8kYr,
ylePpg,
GrYx7e,
8dj1jk,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)"
6dr8pN,
PA8dLV,
DV04PZ,"National chain (e.g. Starbucks, Dunkin)"
9d2qaV,
PA8jy5,Local cafe
XeOxkY,
AlW7kW,Local cafe
g5WDB1,
VZoLrE,
QA8Kgl,
YZVjaW,
24OEMb,
Rz8GXv,"Specialty coffee shop, Local cafe"
vNqjL4,
zKWxaE,
aBZQ8y,
NA8q7O,"Specialty coffee shop, Local cafe"
eB955Q,
dYQb6K,
aBZNLW,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Local cafe, Deli or supermarket"
jBGe9E,"Local cafe, Specialty coffee shop"
rl2y5l,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Local cafe"
KM8plV,
ZdP9R0,
rl2DLl,
aBZOZ9,
pL4eJZ,
42Pazo,
9d2N4K,
XeO52V,
EP8qA2,
EP8zro,
AlWPgo,"Local cafe, National chain (e.g. Starbucks, Dunkin)"
AlWrjN,
aBZOvy,
xd9xzr,
VZopvE,
eB9ZWo,
24Ojye,
8djNDz,"National chain (e.g. Starbucks, Dunkin)"
eB95oJ,"Deli or supermarket, Specialty coffee shop"
J281Po,
Rz8Wyj,
PA8RQB,
blN5jL,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Local cafe"
5dEXJ6,
xd9x8J,"Drive-thru, National chain (e.g. Starbucks, Dunkin)"
vNqX5D,
XeO56Y,
xd9Vbv,
pL4eYB,
NA8qGQ,
0EoV9y,"Local cafe, Specialty coffee shop"
J281Nd,
DV0q8R,"National chain (e.g. Starbucks, Dunkin), Other"
QA8oy1,
6drDoB,
VZopRa,
aBZ95W,
9d2GA1,
GrY6x2,
g5WaaK,
BG8EjA,
aBZ9GX,
aBZOMB,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Deli or supermarket, Local cafe"
AlWzdy,"Local cafe, Specialty coffee shop"
jBGZ74,
rl2Djp,"Local cafe, Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Drive-thru"
zKWjyE,
9d2BvV,
KM8za7,
GrY6re,
OA8aLg,"Local cafe, Specialty coffee shop"
NA8rA0,
5dEbDb,
jBGZBQ,
GrY6JZ,
yleXOB,Specialty coffee shop
OA8akK,
jBGZvR,
GrY6Xp,
zKWjd1,
Ld59k1,
MA81dX,
J28qao,"Specialty coffee shop, Local cafe"
5dEbNZ,
VZoGry,"Local cafe, Specialty coffee shop, Other"
6drDqP,
1rGXe1,
PA8pVV,
AlWKzk,
lNVBok,
PA8pVe,
zKWNxa,"Specialty coffee shop, Local cafe"
0Eo7O0,
9d2XD4,
VZojZl,"National chain (e.g. Starbucks, Dunkin), Local cafe, Drive-thru"
NA8DVN,
7d4bx9,
qbjab8,
jBGby9,
zKWNKE,Local cafe
Ld5zz1,
XeOrQg,
dYQN8K,
rl2Bgl,
5dE4eE,"National chain (e.g. Starbucks, Dunkin), Local cafe, Specialty coffee shop"
QA8Mk7,
g5WD6d,
jBGaVR,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop"
Rz8dZK,
42PBdO,
GrYxZ2,
GrYKgp,
NA8Ddl,
DV0Kbq,Specialty coffee shop
oAlDkx,
kYOb9r,"Specialty coffee shop, Drive-thru, National chain (e.g. Starbucks, Dunkin)"
OA8lg7,
VZoGJ6,
VZojqJ,
42PQRd,
qbja4Y,
Rz8KWd,
VZoL46,
WAl9ee,
PA8Dq0,
YZVR8v,
5dE4Ab,
oAlD8M,
1rGk8b,
rl2BZL,
vNqer0,
PA815b,
WAlEEN,"National chain (e.g. Starbucks, Dunkin)"
kYOe7j,
pL4y0y,
NA8lDl,
qbjDWk,
XeOJMV,
1rGdKM,
WAlrbP,
7d4L12,"Specialty coffee shop, Local cafe, Drive-thru, National chain (e.g. Starbucks, Dunkin)"
J28p8z,
pL4y4y,
oAle1P,
DV0kER,
AlW2vk,"National chain (e.g. Starbucks, Dunkin)"
MA8N0g,
EP8dVX,
oAleL1,
9d2ZNX,
NA8l2Q,
8djaYO,
6drjXo,
PA81MP,
EP8d7o,"Local cafe, National chain (e.g. Starbucks, Dunkin)"
1rGdqL,
xd9Dxk,
BG8pae,
pL4y8E,"National chain (e.g. Starbucks, Dunkin), Local cafe, Specialty coffee shop"
24OABe,Local cafe
rl2Bzo,"National chain (e.g. Starbucks, Dunkin), Local cafe"
ZdPO2B,
kYOGdZ,
zKWy91,
eB9rLO,
9d2Z6G,
pL4or1,
dYQ0DA,
1rG4xb,
5dE9EP,
9d2ZjQ,
24OALV,
pL4o2J,
8djLyl,
0Eo859,
9d2Zp1,
oAlRqe,
6drK0J,"Specialty coffee shop, Local cafe, National chain (e.g. Starbucks, Dunkin)"
lNVO4V,
AlWp9o,
EP8lO4,
g5Wqll,"Specialty coffee shop, Local cafe"
8djL45,"National chain (e.g. Starbucks, Dunkin)"
VZoPrv,
rl2oD5,"Drive-thru, Local cafe, National chain (e.g. Starbucks, Dunkin)"
XeO40z,
oAl26X,"National chain (e.g. Starbucks, Dunkin), Local cafe"
DV07Bp,
NA87DN,
MA8Ezl,
5dE9DN,
jBGlx4,
blNWNg,
GrYRLk,
GrYR0k,
MA8EAk,"National chain (e.g. Starbucks, Dunkin), Drive-thru"
OA8787,"Local cafe, Specialty coffee shop"
24OKL9,"Local cafe, Specialty coffee shop"
pL4D9E,"Local cafe, Specialty coffee shop"
VZozlM,Other
vNqPqv,
kYONrJ,"Specialty coffee shop, Local cafe, Other"
aBZ2lE,
BG8xbQ,
AlWB5N,
DV076l,
Rz8D9K,
jBGl1a,"National chain (e.g. Starbucks, Dunkin), Drive-thru"
AlWB1D,
24OK29,
24OPPA,
g5WGdN,
7d4xXA,
ZdPaNA,
ZdPadA,
eB9R6J,
VZoJ4g,
ZdPaGe,
zKWYR1,
1rGV6p,
BG87r1,
PA8OJ0,
QA8V6X,
WAlzbQ,
vNqyev,"National chain (e.g. Starbucks, Dunkin)"
aBZY5v,
8djQeY,
9d2D11,
PA8595,
XeOWRe,
qbjAN9,
42PxP5,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Local cafe"
oAlMgx,
lNVdxp,
6dr2Be,
42PxMB,
0Eo6NQ,
zKWDg0,
6dr2lO,
EP8WgN,
Ld5WAz,
MA8bXl,
jBGQK9,
7d4Ng6,
NA86q0,
Rz80oj,
GrYz6e,
rl2AgR,Local cafe
NA86AB,"Drive-thru, National chain (e.g. Starbucks, Dunkin), Specialty coffee shop"
24Oeej,
DV0Nvb,
zKWD61,
Ld5b5O,
24OerL,
QA8DA8,
Rz80VP,
AlWd4N,
8djKEr,
24OeoM,
yle6oW,"National chain (e.g. Starbucks, Dunkin), Drive-thru"
NA8oKO,
5dEzOQ,
0Eox59,
Rz80kv,
7d4WYR,"Drive-thru, Local cafe"
oAlyxN,
OA8zZg,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Drive-thru"
1rGlOb,
OA8zpp,
GrYz2j,
PA8Add,
dYQ6Jo,
aBZBNE,
jBGB6Y,
ylelXW,"National chain (e.g. Starbucks, Dunkin)"
AlWdeD,
VZoZYg,
ylelvg,Specialty coffee shop
VZoZvv,
qbjbj7,
Rz8zrp,
oAlALb,
ylelyX,Local cafe
42P20r,
1rGVNl,
ylelbd,
YZVORq,
24OkKb,"Local cafe, Specialty coffee shop"
ZdPV6A,
jBGM04,
0EoMMA,
dYQAjr,
YZVOYN,
rl2Kql,
DV010Z,
KM8oBX,
g5WA1N,
8djkWx,"Local cafe, Specialty coffee shop"
GrY142,
Ld5GRl,Local cafe
PA8Exx,
7d4ZRR,
xd9ZYo,
GrY1GO,
0EoPBN,
eB9EEo,Specialty coffee shop
24OrLb,
YZVdVv,
PA80Pe,"Specialty coffee shop, Local cafe"
J280BR,"Local cafe, Specialty coffee shop"
oAlO1e,
zKWe98,
xd9Z7o,
yleDb4,
7d4NML,
24Or0b,
QA80QA,
KM80XK,"Specialty coffee shop, Local cafe"
8djGNl,
oAlOxx,"Local cafe, Specialty coffee shop"
oAloDO,
OA80vA,
Rz8L7Q,
0EoLb0,Specialty coffee shop
GrYLqQ,
KM8Lgg,"Specialty coffee shop, Local cafe, Deli or supermarket, Drive-thru, National chain (e.g. Starbucks, Dunkin)"
zKWJ7k,"Specialty coffee shop, Local cafe"
dYQjYd,
AlWDde,
WAlYYN,
5dEvMP,"Local cafe, Other"
YZVYvz,
dYQjpN,Other
EP8Dr2,
NA8Y1O,
OA8Yxa,
42PveX,
eB92Gx,Other
GrYDNp,
oAldrV,Specialty coffee shop
NA8Yvp,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop"
kYOWV1,
qbjKvY,
DV0JEj,
pL472P,
yleEB8,
42PoWY,Specialty coffee shop
0Eo8pZ,Deli or supermarket
NA805j,
jBG96E,
zKWQja,
42PN8B,
42PN2B,
GrYBJQ,
WAlpBj,
VZo1bM,
EP8bar,"Specialty coffee shop, National chain (e.g. Starbucks, Dunkin)"
8djpW5,
kYORko,"Local cafe, National chain (e.g. Starbucks, Dunkin)"
VZo1BJ,"National chain (e.g. Starbucks, Dunkin), Specialty coffee shop, Local cafe"
J28kGo,"Specialty coffee shop, Local cafe"
vNqxbv,
vNqxp0,
AlWbko,
0EojW0,
VZo1el,
lNVlPX,
Ld5MLO,"National chain (e.g. Starbucks, Dunkin), Local cafe"
aBZjQZ,
XeOBKz,
xd90dy,
jBG0la,
vNq0Xl,
XeORJY,
6dr1OO,
GrYoqQ,Local cafe
VZo946,
1rGbOg,Specialty coffee shop
AlW6Nz,
eB9Nlk,
Rz8Z7p,
PA82QV,"National chain (e.g. Starbucks, Dunkin)"
VZo91E,
J288qz,"Specialty coffee shop, Deli or supermarket, Local cafe"
Rz88xv,
24OOAe,
6drrRk,
xd99Ny,
